Слово,Сумма_слов,Нормализованная_частотность
сопоставимый,1,0.962834585
урна,1,0.962834585
скосить,1,0.962834585
переливаться,6,0.962834585
приказание,3,0.962834585
ювелирный,7,1.92566917
траншея,2,1.92566917
щи,4,1.92566917
высыпать,3,0.962834585
стирка,4,0.962834585
поклясться,1,0.962834585
волчий,4,1.92566917
окрестный,3,1.92566917
расстреливать,2,1.92566917
персидский,1,0.962834585
однородный,70,0.962834585
мячик,13,0.962834585
дельфин,4,0.962834585
доверчивый,1,0.962834585
жгучий,1,0.962834585
ощупь,4,0.962834585
кашлять,2,0.962834585
несложный,5,0.962834585
всплывать,1,0.962834585
навоз,1,0.962834585
затопить,6,0.962834585
щадить,1,0.962834585
оживлённый,1,0.962834585
внушить,1,0.962834585
подчиниться,1,0.962834585
грабёж,2,1.92566917
незабываемый,2,1.92566917
видео,2,1.92566917
курение,3,1.92566917
судорога,2,1.92566917
партизанский,2,1.92566917
подорвать,1,0.962834585
мышечный,1,0.962834585
смола,5,0.962834585
сосать,1,0.962834585
металлург,1,0.962834585
сыщик,1,0.962834585
гулкий,2,0.962834585
заход,3,1.92566917
поселить,3,1.92566917
сносить,2,1.92566917
биолог,2,1.92566917
выстраиваться,2,1.92566917
поменяться,2,0.962834585
почуять,4,0.962834585
собрат,1,0.962834585
нарушаться,1,0.962834585
душистый,29,0.962834585
мамонт,1,0.962834585
монастырский,1,0.962834585
никель,2,0.962834585
впустить,1,0.962834585
покрыться,10,1.92566917
образовываться,6,1.92566917
насыщенный,2,1.92566917
уберечь,3,1.92566917
подножие,2,1.92566917
непохожий,2,0.962834585
работоспособность,3,0.962834585
убираться,1,0.962834585
матка,1,0.962834585
автобусный,4,0.962834585
земский,1,0.962834585
книжечка,4,0.962834585
горевать,3,1.92566917
белёсый,2,0.962834585
выживать,4,0.962834585
разъяснять,1,0.962834585
стрижка,3,0.962834585
берёзка,35,1.92566917
сливочный,3,1.92566917
безработный,2,1.92566917
жилка,2,0.962834585
служитель,2,0.962834585
спасть,10,0.962834585
утвердиться,1,0.962834585
спешка,3,1.92566917
мешочек,3,1.92566917
вылечить,4,1.92566917
волжский,3,1.92566917
псих,1,0.962834585
голодать,2,0.962834585
вдохнуть,1,0.962834585
ураган,5,1.92566917
брюшко,3,1.92566917
багровый,4,0.962834585
прилив,2,0.962834585
протереть,1,0.962834585
поводок,2,0.962834585
узник,1,0.962834585
беспокойный,1,0.962834585
переменить,1,0.962834585
подносить,1,0.962834585
гитлеровский,1,0.962834585
помыть,2,1.92566917
разогнать,1,0.962834585
вбежать,3,0.962834585
горсть,4,0.962834585
взывать,1,0.962834585
гасить,1,0.962834585
веять,2,0.962834585
цемент,1,0.962834585
кукуруза,6,0.962834585
семинария,1,0.962834585
катать,4,0.962834585
закладывать,2,0.962834585
свинец,3,1.92566917
консервный,4,1.92566917
отводиться,2,1.92566917
перечитать,14,0.962834585
крыться,1,0.962834585
закружиться,11,0.962834585
распадаться,1,0.962834585
машинный,2,0.962834585
наклоняться,1,0.962834585
однообразный,2,0.962834585
лужайка,11,0.962834585
астраханский,1,0.962834585
герцог,1,0.962834585
наставление,1,0.962834585
слить,2,1.92566917
монарх,3,1.92566917
удалять,2,1.92566917
корневой,2,1.92566917
обдумать,20,1.92566917
веер,3,1.92566917
зажить,4,1.92566917
трение,1,0.962834585
изогнутый,2,0.962834585
прохлада,2,0.962834585
развиться,1,0.962834585
слепить,10,0.962834585
парикмахерская,1,0.962834585
вещественный,2,1.92566917
свинцовый,3,1.92566917
умыться,4,1.92566917
шакал,1,0.962834585
гриф,1,0.962834585
пленник,1,0.962834585
сук,8,0.962834585
похвастаться,1,0.962834585
пролежать,4,0.962834585
палить,1,0.962834585
отречься,1,0.962834585
диктатор,2,1.92566917
бойкий,3,1.92566917
формулировать,2,1.92566917
горох,16,1.92566917
хвоя,15,1.92566917
напоминание,2,1.92566917
соприкосновение,1,0.962834585
окрепнуть,1,0.962834585
гибкость,1,0.962834585
строевой,1,0.962834585
подбираться,1,0.962834585
прорвать,1,0.962834585
парикмахер,6,0.962834585
штурман,2,0.962834585
символизировать,1,0.962834585
немногочисленный,1,0.962834585
отбивать,2,1.92566917
корешок,7,1.92566917
отравление,2,1.92566917
извиваться,2,1.92566917
паста,4,1.92566917
стемнеть,1,0.962834585
плести,3,0.962834585
запирать,1,0.962834585
растворить,1,0.962834585
дымка,7,0.962834585
полиэтиленовый,8,0.962834585
уха,1,0.962834585
макароны,2,0.962834585
дымить,1,0.962834585
утёс,6,0.962834585
залежь,1,0.962834585
дизельный,1,0.962834585
филин,1,0.962834585
экстренный,1,0.962834585
выдаться,3,0.962834585
сновать,2,1.92566917
обогатить,3,1.92566917
лицевой,10,1.92566917
распространиться,3,1.92566917
прижиться,4,0.962834585
внутренность,1,0.962834585
тошнота,1,0.962834585
усиленный,1,0.962834585
прогуляться,1,0.962834585
датский,1,0.962834585
распять,1,0.962834585
пригрозить,1,0.962834585
физиология,2,1.92566917
льдина,6,1.92566917
затруднять,1,0.962834585
засохнуть,4,0.962834585
иллюминатор,1,0.962834585
охладить,1,0.962834585
кедр,19,0.962834585
распорядок,1,0.962834585
дотронуться,10,0.962834585
взрываться,1,0.962834585
кировский,1,0.962834585
сползать,1,0.962834585
натиск,1,0.962834585
наладиться,1,0.962834585
повинный,3,0.962834585
выборный,1,0.962834585
ручеёк,15,1.92566917
картофельный,6,1.92566917
уксус,2,1.92566917
срез,3,1.92566917
матовый,2,1.92566917
насыпь,3,1.92566917
леший,1,0.962834585
странник,1,0.962834585
зыбкий,1,0.962834585
наращивать,1,0.962834585
валун,1,0.962834585
возведение,1,0.962834585
туннель,2,0.962834585
безлюдный,1,0.962834585
паровой,1,0.962834585
лепёшка,4,0.962834585
порча,2,1.92566917
гуща,4,1.92566917
хвостик,14,1.92566917
вырубить,3,1.92566917
выпускной,2,1.92566917
переселение,1,0.962834585
наркомания,1,0.962834585
похоронный,1,0.962834585
единение,2,0.962834585
цистерна,1,0.962834585
гостить,2,0.962834585
пелена,1,0.962834585
коран,1,0.962834585
пронзить,1,0.962834585
возлагать,1,0.962834585
неприкосновенность,1,0.962834585
согражданин,2,1.92566917
переправа,4,1.92566917
изобретать,2,1.92566917
простираться,2,1.92566917
мыльный,2,1.92566917
вылиться,2,1.92566917
переписывать,2,1.92566917
волочить,2,0.962834585
слабеть,1,0.962834585
цепкий,4,0.962834585
вымереть,1,0.962834585
лавра,1,0.962834585
трата,1,0.962834585
канализация,2,0.962834585
писательница,5,0.962834585
перекинуть,1,0.962834585
премудрость,1,0.962834585
священнослужитель,1,0.962834585
ледовый,2,0.962834585
смять,2,0.962834585
хижина,7,1.92566917
серьга,3,1.92566917
побелеть,5,1.92566917
желтоватый,3,1.92566917
астрономический,1,0.962834585
летательный,3,0.962834585
растянуть,3,0.962834585
переворачивать,2,0.962834585
еловый,16,0.962834585
перелёт,2,0.962834585
вязкий,3,0.962834585
разгораться,3,0.962834585
униматься,1,0.962834585
монгол,1,0.962834585
жертвовать,1,0.962834585
гостеприимство,4,1.92566917
умываться,5,1.92566917
отыскивать,2,1.92566917
паразит,2,1.92566917
посильный,2,1.92566917
прибегнуть,1,0.962834585
распределяться,1,0.962834585
стайка,7,0.962834585
оцепенение,2,0.962834585
метать,1,0.962834585
фотографировать,1,0.962834585
перешагнуть,1,0.962834585
диктор,1,0.962834585
пожелтеть,5,0.962834585
каменистый,4,1.92566917
роды,50,1.92566917
отъехать,6,1.92566917
наёмник,1,0.962834585
водоснабжение,1,0.962834585
лопух,2,0.962834585
пластика,2,0.962834585
рудный,2,0.962834585
угодье,2,0.962834585
люд,4,0.962834585
часовня,1,0.962834585
справочный,12,1.92566917
полянка,9,1.92566917
переселенец,2,1.92566917
соприкасаться,2,1.92566917
водохранилище,2,1.92566917
ловля,2,1.92566917
разлететься,3,1.92566917
поклонение,1,0.962834585
неминуемый,1,0.962834585
заливаться,2,0.962834585
пригородный,3,0.962834585
полог,4,0.962834585
окошечко,5,0.962834585
вытянутый,2,0.962834585
знающий,4,0.962834585
смута,1,0.962834585
пулемётный,1,0.962834585
продолжиться,1,0.962834585
шалаш,18,1.92566917
гарь,11,1.92566917
зачитать,2,1.92566917
кофейный,4,1.92566917
повадка,2,0.962834585
медовый,2,0.962834585
простудиться,2,0.962834585
чугун,4,0.962834585
галка,4,0.962834585
шатёр,2,0.962834585
пурга,3,0.962834585
вдаваться,1,0.962834585
разрозненный,1,0.962834585
денёк,6,0.962834585
залезать,1,0.962834585
нетронутый,4,1.92566917
лопаться,3,1.92566917
топка,2,1.92566917
властитель,2,1.92566917
воспитанный,2,1.92566917
вырыть,2,0.962834585
воск,3,0.962834585
пополнить,1,0.962834585
затяжной,2,0.962834585
соседствовать,2,0.962834585
корявый,2,0.962834585
непоправимый,1,0.962834585
воздвигнуть,1,0.962834585
отпор,1,0.962834585
счёты,1,0.962834585
подвижность,3,1.92566917
многоэтажный,6,1.92566917
штукатурка,2,1.92566917
гордыня,1,0.962834585
фильтрация,1,0.962834585
разрываться,1,0.962834585
говядина,1,0.962834585
различимый,1,0.962834585
алмазный,5,0.962834585
пола,3,0.962834585
триумфальный,1,0.962834585
дружинник,1,0.962834585
западноевропейский,1,0.962834585
крейсер,1,0.962834585
лавина,2,1.92566917
питьё,1,0.962834585
охват,1,0.962834585
бледнеть,1,0.962834585
ощупывать,2,0.962834585
выключать,3,0.962834585
кажущийся,1,0.962834585
древо,3,0.962834585
свисток,2,0.962834585
анатомия,2,1.92566917
зарядка,5,1.92566917
лавр,1,0.962834585
античность,1,0.962834585
тягота,1,0.962834585
доблесть,4,0.962834585
махровый,1,0.962834585
брызнуть,1,0.962834585
жаться,3,0.962834585
взбираться,2,0.962834585
восседать,2,0.962834585
булавка,14,0.962834585
копчёный,1,0.962834585
разбиваться,1,0.962834585
перепад,1,0.962834585
противопожарный,1,0.962834585
голландец,1,0.962834585
окутать,1,0.962834585
укор,1,0.962834585
соборный,1,0.962834585
художество,1,0.962834585
упавший,6,1.92566917
приучать,2,1.92566917
высматривать,3,1.92566917
затащить,2,1.92566917
сплетение,2,1.92566917
сапожник,3,1.92566917
завеса,1,0.962834585
расплываться,1,0.962834585
двадцатилетний,1,0.962834585
брянский,1,0.962834585
избавляться,1,0.962834585
энцефалит,1,0.962834585
неимоверный,1,0.962834585
обливаться,1,0.962834585
кулинарный,3,1.92566917
ловкость,7,1.92566917
уроженец,1,0.962834585
хитроумный,2,0.962834585
варварский,1,0.962834585
зашуметь,5,0.962834585
трудоёмкий,3,0.962834585
сдавить,2,0.962834585
скорпион,1,0.962834585
отогнать,1,0.962834585
расслабляться,1,0.962834585
опекать,1,0.962834585
антибиотик,1,0.962834585
близлежащий,1,0.962834585
надменный,1,0.962834585
монумент,2,0.962834585
обогнуть,3,1.92566917
кукушка,4,1.92566917
гравий,1,0.962834585
латынь,2,0.962834585
листик,18,0.962834585
встряхнуть,1,0.962834585
расходование,1,0.962834585
шест,13,0.962834585
рублёвый,1,0.962834585
выплачиваться,1,0.962834585
разъезжать,1,0.962834585
неумение,1,0.962834585
ускорять,2,1.92566917
стрелец,3,1.92566917
замолкать,1,0.962834585
лизать,2,0.962834585
набросить,1,0.962834585
искалечить,1,0.962834585
прикрываться,1,0.962834585
спланировать,3,0.962834585
свершение,1,0.962834585
деревушка,3,0.962834585
венчание,1,0.962834585
укрепиться,1,0.962834585
помятый,1,0.962834585
нерешительность,1,0.962834585
разруха,1,0.962834585
истребить,2,1.92566917
ракушка,3,1.92566917
откладываться,2,1.92566917
впадина,4,0.962834585
овал,4,0.962834585
зарождаться,2,0.962834585
окружающие,2,0.962834585
отталкиваться,1,0.962834585
паром,1,0.962834585
грибной,12,0.962834585
бразилец,1,0.962834585
укромный,1,0.962834585
покататься,2,0.962834585
непобедимый,1,0.962834585
телеграфный,1,0.962834585
казах,1,0.962834585
развеваться,1,0.962834585
подсчитывать,1,0.962834585
замыкаться,2,1.92566917
беречься,2,0.962834585
посланец,1,0.962834585
сопоставлять,1,0.962834585
искажённый,1,0.962834585
перекликаться,2,0.962834585
прослойка,1,0.962834585
вращать,2,0.962834585
ножик,4,0.962834585
невредимый,1,0.962834585
вывесить,1,0.962834585
приблизительный,1,0.962834585
гавань,1,0.962834585
иконостас,1,0.962834585
протяжный,1,0.962834585
штурмовать,1,0.962834585
улучшаться,1,0.962834585
допытываться,1,0.962834585
шубка,8,1.92566917
налетать,3,1.92566917
излишек,3,1.92566917
горелка,2,1.92566917
сторожевой,3,1.92566917
стеречь,8,0.962834585
веретено,2,0.962834585
огородить,1,0.962834585
грунтовый,1,0.962834585
трудолюбивый,4,0.962834585
ртутный,1,0.962834585
тепловоз,1,0.962834585
прошествие,1,0.962834585
писк,7,0.962834585
невесомый,1,0.962834585
оправа,1,0.962834585
предосторожность,1,0.962834585
перебегать,1,0.962834585
неосторожность,1,0.962834585
объехать,7,0.962834585
ветеринарный,1,0.962834585
вахтенный,1,0.962834585
отбиться,1,0.962834585
узбек,1,0.962834585
плуг,7,0.962834585
акация,7,1.92566917
вытеснять,3,1.92566917
цинк,2,1.92566917
наклонный,2,0.962834585
лаконичный,1,0.962834585
отлёт,5,0.962834585
проливать,1,0.962834585
губительный,1,0.962834585
ухудшаться,1,0.962834585
плавучий,4,0.962834585
деликатес,1,0.962834585
плесень,1,0.962834585
диктофон,1,0.962834585
мясорубка,1,0.962834585
отравлять,1,0.962834585
высокомерный,1,0.962834585
крепнуть,3,0.962834585
самобытный,1,0.962834585
пашня,4,0.962834585
гусиный,6,1.92566917
отделяться,3,1.92566917
поводить,2,1.92566917
неосторожный,2,1.92566917
нечестный,2,1.92566917
отлив,2,0.962834585
выползать,1,0.962834585
огибать,1,0.962834585
поскользнуться,2,0.962834585
пасмурный,8,0.962834585
бесшумный,2,0.962834585
насморк,1,0.962834585
корь,1,0.962834585
шиповник,9,0.962834585
глухарь,7,0.962834585
адмиралтейский,1,0.962834585
злоупотреблять,1,0.962834585
столкнуть,2,0.962834585
котлован,1,0.962834585
мазут,1,0.962834585
перебежать,1,0.962834585
помост,1,0.962834585
дубина,1,0.962834585
коми,1,0.962834585
награждать,3,1.92566917
отравиться,2,1.92566917
телец,2,1.92566917
амур,2,1.92566917
вентиль,2,1.92566917
арктический,1,0.962834585
недостижимый,1,0.962834585
беспредельный,1,0.962834585
честолюбие,1,0.962834585
буддизм,1,0.962834585
переплетаться,2,0.962834585
сомкнуться,1,0.962834585
веснушка,1,0.962834585
сваливать,2,0.962834585
полив,1,0.962834585
просочиться,1,0.962834585
подъёмный,7,0.962834585
ковырять,1,0.962834585
усовершенствовать,4,0.962834585
медлительный,3,0.962834585
взрывчатый,1,0.962834585
гибельный,1,0.962834585
непогода,10,0.962834585
вездеход,3,0.962834585
уплыть,3,0.962834585
прорезать,2,0.962834585
осилить,1,0.962834585
пощада,1,0.962834585
погодный,3,1.92566917
дружелюбный,2,1.92566917
нагнать,1,0.962834585
пожевать,2,0.962834585
заманить,1,0.962834585
авторучка,1,0.962834585
выкатиться,1,0.962834585
согнать,2,0.962834585
чихать,2,0.962834585
набитый,2,0.962834585
уживаться,3,0.962834585
спугнуть,3,0.962834585
огнестрельный,1,0.962834585
демонстрироваться,1,0.962834585
подпирать,1,0.962834585
несущий,4,1.92566917
рыскать,2,1.92566917
вымирать,2,1.92566917
согревать,2,1.92566917
микроскопический,3,1.92566917
термос,3,1.92566917
азбука,5,1.92566917
разгонять,2,1.92566917
ведомый,1,0.962834585
расслабить,1,0.962834585
укрепляться,3,0.962834585
удав,1,0.962834585
обновлять,2,0.962834585
восстановиться,1,0.962834585
расписывать,2,0.962834585
ножны,1,0.962834585
мемориал,1,0.962834585
полынь,4,1.92566917
знойный,8,1.92566917
сечь,3,1.92566917
осада,2,1.92566917
снегопад,4,1.92566917
скатываться,3,1.92566917
растереть,2,1.92566917
выталкивать,2,1.92566917
ухудшиться,1,0.962834585
листовой,5,0.962834585
дебри,1,0.962834585
промывать,1,0.962834585
устрица,1,0.962834585
подмога,1,0.962834585
вилять,3,0.962834585
сгорание,1,0.962834585
ювелир,1,0.962834585
шлак,1,0.962834585
лотос,1,0.962834585
холодильный,1,0.962834585
реализовывать,1,0.962834585
мясокомбинат,1,0.962834585
путеводитель,1,0.962834585
безвестный,1,0.962834585
подуть,5,0.962834585
старательный,2,0.962834585
безжизненный,2,1.92566917
порхать,4,1.92566917
протянуться,4,1.92566917
упругость,2,1.92566917
смыкаться,2,1.92566917
выносливость,3,1.92566917
свергнуть,2,1.92566917
лиана,1,0.962834585
старейшина,1,0.962834585
затмение,1,0.962834585
блюдечко,4,0.962834585
изображаться,2,0.962834585
человечный,1,0.962834585
чудной,5,0.962834585
самоуверенность,1,0.962834585
самозащита,1,0.962834585
садовод,3,0.962834585
предостерегать,1,0.962834585
повелеть,2,0.962834585
трудолюбие,1,0.962834585
самобытность,1,0.962834585
прокормить,3,0.962834585
отборный,4,0.962834585
просачиваться,5,1.92566917
кулик,2,1.92566917
подсолнечный,2,1.92566917
оранжерея,4,1.92566917
гробница,2,1.92566917
восхитить,2,1.92566917
оплакивать,2,1.92566917
газель,1,0.962834585
обсерватория,1,0.962834585
навредить,1,0.962834585
пуховый,1,0.962834585
натереть,1,0.962834585
интерактивный,1,0.962834585
обновляться,1,0.962834585
голосовой,2,0.962834585
полупрозрачный,1,0.962834585
поручень,1,0.962834585
прачечная,1,0.962834585
слиток,1,0.962834585
полюбопытствовать,2,0.962834585
постамент,1,0.962834585
свая,1,0.962834585
оазис,2,1.92566917
кочевать,2,1.92566917
поучиться,8,1.92566917
надувной,2,1.92566917
изнурительный,2,1.92566917
нерешённый,2,1.92566917
смерч,2,0.962834585
стужа,13,0.962834585
учуять,1,0.962834585
полукруглый,1,0.962834585
растворимый,1,0.962834585
экий,1,0.962834585
жёлчный,1,0.962834585
щиток,1,0.962834585
жировой,1,0.962834585
забинтовать,2,0.962834585
шипение,1,0.962834585
высоченный,4,0.962834585
шалость,2,0.962834585
неугодный,1,0.962834585
лентяй,10,0.962834585
выносливый,4,1.92566917
безвредный,2,1.92566917
членик,2,1.92566917
металлолом,2,1.92566917
вилы,3,1.92566917
задачка,2,1.92566917
ползучий,1,0.962834585
обогащать,6,0.962834585
доить,1,0.962834585
чтить,2,0.962834585
смещаться,1,0.962834585
стаскивать,1,0.962834585
охраняться,4,0.962834585
опадать,3,0.962834585
оса,2,0.962834585
спичечный,6,0.962834585
известь,1,0.962834585
отделочный,1,0.962834585
зимовка,3,0.962834585
злоумышленник,1,0.962834585
удовлетворяться,1,0.962834585
радиосвязь,1,0.962834585
изгибаться,1,0.962834585
выздоравливать,2,0.962834585
разорение,1,0.962834585
королевич,2,0.962834585
гитлеровец,1,0.962834585
ветреный,4,1.92566917
исполинский,3,1.92566917
доисторический,2,1.92566917
метеорит,2,1.92566917
потухнуть,4,1.92566917
отклоняться,3,1.92566917
каждодневный,1,0.962834585
шестилетний,1,0.962834585
племенной,1,0.962834585
вытеснение,1,0.962834585
перегородить,1,0.962834585
пробуждаться,1,0.962834585
брод,1,0.962834585
кружочек,5,0.962834585
очиститься,2,0.962834585
лимонад,1,0.962834585
сообразительный,2,0.962834585
живучий,3,0.962834585
беззубый,1,0.962834585
возводиться,2,0.962834585
собирание,1,0.962834585
ютиться,2,0.962834585
жаворонок,14,1.92566917
сажа,3,1.92566917
кожица,2,1.92566917
остерегаться,2,1.92566917
флотилия,2,1.92566917
правнук,3,1.92566917
слоновый,2,0.962834585
перекочевать,1,0.962834585
потеплеть,1,0.962834585
лакомый,7,0.962834585
небрежность,1,0.962834585
нежданный,1,0.962834585
трогаться,2,0.962834585
изгонять,1,0.962834585
постирать,1,0.962834585
втянуться,1,0.962834585
надувать,2,0.962834585
выпадение,1,0.962834585
фасоль,3,0.962834585
затыкать,1,0.962834585
загадывать,2,0.962834585
черёмуха,23,0.962834585
щебень,1,0.962834585
поджигать,1,0.962834585
преобразователь,1,0.962834585
подивиться,1,0.962834585
башкирский,1,0.962834585
опалить,1,0.962834585
загораживать,3,1.92566917
пополняться,3,1.92566917
толочься,1,0.962834585
подогревать,1,0.962834585
лениться,1,0.962834585
сом,1,0.962834585
застёжка,4,0.962834585
пористый,2,0.962834585
вбирать,3,0.962834585
клещевой,1,0.962834585
пушок,3,0.962834585
пугливый,2,0.962834585
передаться,1,0.962834585
студёный,5,0.962834585
надгробие,1,0.962834585
пальба,1,0.962834585
веление,1,0.962834585
пропитание,1,0.962834585
продираться,2,0.962834585
лисица,22,1.92566917
неприхотливый,5,1.92566917
снеговой,5,1.92566917
марля,3,1.92566917
жевательный,2,1.92566917
адмиралтейство,2,1.92566917
табун,1,0.962834585
неровность,1,0.962834585
мерный,3,0.962834585
охлаждать,1,0.962834585
рисовый,2,0.962834585
можжевельник,3,0.962834585
побегать,1,0.962834585
укутать,1,0.962834585
восполнить,1,0.962834585
изобретательный,1,0.962834585
облюбовать,1,0.962834585
капустный,9,0.962834585
кроссовок,1,0.962834585
смотровой,1,0.962834585
скалистый,3,0.962834585
прогулочный,1,0.962834585
побоище,1,0.962834585
соотнести,5,1.92566917
домовый,2,1.92566917
велосипедный,2,1.92566917
ангина,2,1.92566917
закалка,1,0.962834585
юрта,2,0.962834585
повисать,1,0.962834585
лакомство,3,0.962834585
помешивать,1,0.962834585
вертушка,1,0.962834585
лыко,2,0.962834585
змейка,2,0.962834585
пластырь,1,0.962834585
порозоветь,2,0.962834585
сортировка,1,0.962834585
облететь,5,0.962834585
сода,2,1.92566917
истреблять,2,1.92566917
полоскать,3,1.92566917
малышок,5,1.92566917
ушиб,3,1.92566917
кишечный,2,1.92566917
вынашивать,2,1.92566917
неприятель,2,1.92566917
неисчислимый,1,0.962834585
ворошить,1,0.962834585
ельник,7,0.962834585
лесничий,1,0.962834585
хохолок,1,0.962834585
лужица,6,0.962834585
порывистый,1,0.962834585
растворение,1,0.962834585
крупинка,1,0.962834585
измельчение,2,0.962834585
просиживать,1,0.962834585
завязываться,1,0.962834585
вылавливать,1,0.962834585
слизь,1,0.962834585
олово,1,0.962834585
фортуна,1,0.962834585
репа,2,0.962834585
раскопать,2,0.962834585
вознестись,2,0.962834585
съезжаться,1,0.962834585
раскат,4,0.962834585
разговорчивый,2,0.962834585
смертоносный,1,0.962834585
общегосударственный,1,0.962834585
язычество,2,1.92566917
пихта,14,1.92566917
кокон,3,1.92566917
растворять,2,1.92566917
стёклышко,2,1.92566917
хвостовой,4,1.92566917
гранат,2,1.92566917
якутский,1,0.962834585
усложняться,1,0.962834585
жигулёвский,1,0.962834585
неяркий,2,0.962834585
обтереть,1,0.962834585
собиратель,1,0.962834585
преобразоваться,2,0.962834585
перелететь,2,0.962834585
выпрыгивать,1,0.962834585
лазать,2,0.962834585
сидячий,1,0.962834585
платина,1,0.962834585
приправа,1,0.962834585
верфь,2,0.962834585
стенгазета,1,0.962834585
кирпичик,4,0.962834585
уединённый,1,0.962834585
указка,2,0.962834585
заночевать,1,0.962834585
ингуш,1,0.962834585
сплетаться,2,1.92566917
корневище,14,1.92566917
аппетитный,2,1.92566917
загореть,2,1.92566917
укрываться,2,1.92566917
сопроводить,1,0.962834585
бодрствовать,1,0.962834585
ягнёнок,1,0.962834585
завозить,1,0.962834585
утечь,1,0.962834585
шелковистый,1,0.962834585
прилипать,1,0.962834585
наморщить,1,0.962834585
обежать,1,0.962834585
фильтровать,1,0.962834585
зарываться,9,0.962834585
долговечность,1,0.962834585
присваиваться,1,0.962834585
облицовка,1,0.962834585
видывать,1,0.962834585
конница,1,0.962834585
беспризорный,1,0.962834585
протяжённый,2,1.92566917
слезинка,2,1.92566917
отскакивать,2,1.92566917
предохранять,3,1.92566917
иноземный,2,1.92566917
перенимать,2,1.92566917
ягодка,8,0.962834585
обогатиться,1,0.962834585
общенародный,1,0.962834585
разрушиться,1,0.962834585
завозиться,1,0.962834585
дряблый,1,0.962834585
окрашивать,3,0.962834585
редеть,4,0.962834585
розоветь,1,0.962834585
желудочный,1,0.962834585
могильщик,1,0.962834585
брожение,1,0.962834585
испробовать,1,0.962834585
хром,1,0.962834585
сенокос,5,0.962834585
подмывать,1,0.962834585
подрост,1,0.962834585
рукотворный,2,0.962834585
постовой,1,0.962834585
перелесок,18,0.962834585
генералиссимус,1,0.962834585
односельчанин,1,0.962834585
ватага,1,0.962834585
стрекотать,4,1.92566917
половодье,11,1.92566917
попрыгать,3,1.92566917
пчелиный,3,1.92566917
добывание,2,1.92566917
мочалка,2,1.92566917
развешивать,3,1.92566917
номинал,2,1.92566917
маслина,1,0.962834585
подсмотреть,1,0.962834585
первопроходец,1,0.962834585
браконьер,1,0.962834585
щёлочка,1,0.962834585
сушиться,1,0.962834585
наклонять,2,0.962834585
пищевод,1,0.962834585
расталкивать,1,0.962834585
неисправимый,1,0.962834585
заразный,1,0.962834585
живительный,1,0.962834585
нейлоновый,1,0.962834585
сатанинский,1,0.962834585
проделка,2,0.962834585
излом,1,0.962834585
поцарапать,3,0.962834585
добываться,1,0.962834585
квартальный,1,0.962834585
коллекционировать,1,0.962834585
сфотографироваться,1,0.962834585
дослужиться,1,0.962834585
помещичий,1,0.962834585
усваиваться,2,1.92566917
говорливый,4,1.92566917
покровительствовать,2,1.92566917
перемешаться,3,1.92566917
просёлочный,2,1.92566917
зелёнка,3,1.92566917
закалённый,3,1.92566917
размять,2,1.92566917
выбрасываться,2,1.92566917
вытечь,2,1.92566917
кормилица,2,1.92566917
проливной,7,1.92566917
моющий,2,1.92566917
хулиганить,2,1.92566917
новгородец,3,1.92566917
гимнастический,1,0.962834585
леопард,2,0.962834585
почитаться,2,0.962834585
зацвести,6,0.962834585
сверчок,3,0.962834585
осиновый,7,0.962834585
жалить,3,0.962834585
кипячёный,1,0.962834585
прыть,3,0.962834585
надутый,3,0.962834585
штормовой,2,0.962834585
жёлчь,1,0.962834585
червячок,3,0.962834585
продувать,1,0.962834585
падаль,1,0.962834585
распластаться,1,0.962834585
сенатский,1,0.962834585
эйфелев,1,0.962834585
калач,8,0.962834585
быль,2,0.962834585
осетин,1,0.962834585
доплыть,2,1.92566917
необразованный,2,1.92566917
лучина,2,1.92566917
скотч,23,1.92566917
кислотный,2,1.92566917
стлаться,3,0.962834585
македонский,1,0.962834585
мореплаватель,4,0.962834585
ввезти,1,0.962834585
отваливаться,1,0.962834585
вломиться,1,0.962834585
компресс,2,0.962834585
волок,1,0.962834585
окутывать,1,0.962834585
крысиный,1,0.962834585
маргарин,1,0.962834585
какао,11,0.962834585
вершок,3,0.962834585
черепица,1,0.962834585
залегание,1,0.962834585
заменитель,1,0.962834585
бот,1,0.962834585
водопроводчик,1,0.962834585
свешиваться,1,0.962834585
мельник,1,0.962834585
землевладелец,1,0.962834585
ольха,2,1.92566917
перетаскивать,2,1.92566917
текучесть,2,1.92566917
зубчик,2,1.92566917
залегать,3,1.92566917
вулканический,2,1.92566917
непрочный,5,1.92566917
равнинный,2,1.92566917
зерновые,1,0.962834585
лжец,1,0.962834585
гневаться,1,0.962834585
сотоварищ,1,0.962834585
березняк,8,0.962834585
разукрасить,1,0.962834585
всыпать,1,0.962834585
щавель,7,0.962834585
дышаться,1,0.962834585
благодарственный,1,0.962834585
диковинка,2,0.962834585
кушанье,4,0.962834585
никотин,1,0.962834585
заноситься,1,0.962834585
восполнять,1,0.962834585
слаженный,1,0.962834585
перламутр,2,0.962834585
микромир,1,0.962834585
клешня,1,0.962834585
вскипятить,1,0.962834585
изливаться,1,0.962834585
лебеда,4,0.962834585
сталевар,4,0.962834585
вредность,1,0.962834585
седовласый,1,0.962834585
поработить,1,0.962834585
башкир,1,0.962834585
чувашский,1,0.962834585
облачность,2,1.92566917
канавка,3,1.92566917
отстаивание,2,1.92566917
четвероногий,4,1.92566917
