Слово,Сумма_слов,Нормализованная_частотность
разобраться,8,3.907318407
эксперимент,4,3.907318407
кольцо,31,3.907318407
профессия,20,7.814636815
ворота,12,3.907318407
дым,13,3.907318407
приказать,1,3.907318407
молоко,57,7.814636815
устраивать,9,3.907318407
внести,6,3.907318407
догадаться,89,3.907318407
село,43,3.907318407
обратный,52,3.907318407
еда,20,3.907318407
обращать,7,7.814636815
вес,19,3.907318407
штука,15,7.814636815
чтение,28,3.907318407
свидетель,1,3.907318407
сходить,9,3.907318407
дочка,12,3.907318407
вывести,6,3.907318407
указанный,20,3.907318407
москвич,4,3.907318407
сочинение,14,7.814636815
танк,3,7.814636815
покупатель,3,3.907318407
надеть,14,7.814636815
цепь,25,3.907318407
сохраниться,4,3.907318407
космический,50,3.907318407
ведущий,3,3.907318407
сообщать,14,3.907318407
надпись,8,3.907318407
прибор,50,3.907318407
взрослый,79,7.814636815
радио,15,3.907318407
запомнить,82,7.814636815
обмен,5,3.907318407
зимний,74,3.907318407
ловить,19,3.907318407
мотор,3,7.814636815
везти,5,3.907318407
север,65,3.907318407
покрыть,4,3.907318407
торчать,1,3.907318407
электрический,16,7.814636815
отпуск,2,3.907318407
выяснить,23,7.814636815
общаться,14,3.907318407
наступать,29,3.907318407
шар,88,3.907318407
учесть,5,3.907318407
увеличить,67,7.814636815
руль,3,3.907318407
рыжий,16,3.907318407
отнести,18,7.814636815
атака,2,3.907318407
побывать,29,7.814636815
игрок,23,3.907318407
металлический,15,7.814636815
месторождение,2,3.907318407
вызов,2,3.907318407
издательство,1,3.907318407
боец,5,7.814636815
оглянуться,3,3.907318407
складываться,8,3.907318407
разделить,70,3.907318407
тарелка,62,7.814636815
куртка,5,7.814636815
подпись,15,7.814636815
ложка,32,7.814636815
сохранять,26,7.814636815
яйцо,35,7.814636815
исполнитель,12,7.814636815
пища,75,3.907318407
умение,28,3.907318407
подвиг,6,3.907318407
исполнить,5,3.907318407
управлять,6,7.814636815
дневник,12,7.814636815
непосредственный,2,3.907318407
приготовить,44,3.907318407
расширение,2,7.814636815
пояснить,27,7.814636815
водный,23,3.907318407
гриб,206,3.907318407
доступный,5,3.907318407
вынуть,8,3.907318407
разнообразный,23,3.907318407
блестящий,12,3.907318407
аэропорт,8,7.814636815
историк,3,3.907318407
дорожка,34,3.907318407
продавец,16,3.907318407
суровый,11,3.907318407
перенести,25,3.907318407
икона,3,3.907318407
волк,45,3.907318407
ощутить,2,7.814636815
напечатать,5,3.907318407
посылать,5,3.907318407
класть,12,7.814636815
подобрать,183,7.814636815
течь,36,3.907318407
дивизия,2,3.907318407
связывать,5,7.814636815
уголь,18,3.907318407
медведь,79,3.907318407
биться,5,3.907318407
двойной,45,3.907318407
топливо,8,3.907318407
девица,12,7.814636815
почта,13,7.814636815
ветвь,29,3.907318407
палка,8,7.814636815
попасться,5,3.907318407
печь,34,3.907318407
скрыть,3,3.907318407
градус,28,3.907318407
верёвка,25,7.814636815
затылок,3,3.907318407
император,4,7.814636815
удачный,2,3.907318407
посуда,34,3.907318407
посадка,10,3.907318407
портфель,9,3.907318407
рассуждать,37,3.907318407
кожаный,3,3.907318407
ошибиться,12,3.907318407
наступление,5,3.907318407
FALSE,3,7.814636815
скала,20,7.814636815
жара,24,3.907318407
проспект,4,3.907318407
осветить,3,3.907318407
напиток,2,3.907318407
сосна,46,3.907318407
стандартный,3,7.814636815
счесть,3,3.907318407
расположение,17,3.907318407
асфальт,2,3.907318407
решётка,3,3.907318407
вор,5,3.907318407
дорожный,12,3.907318407
заглядывать,4,3.907318407
математический,3,3.907318407
железо,7,3.907318407
выносить,6,3.907318407
прятаться,27,3.907318407
завтрак,14,3.907318407
сырой,9,3.907318407
заканчиваться,5,3.907318407
разделять,49,3.907318407
наполнить,3,7.814636815
потребоваться,47,7.814636815
всемирный,12,3.907318407
футбол,11,7.814636815
добавлять,20,3.907318407
набирать,4,7.814636815
суп,21,3.907318407
избавиться,3,3.907318407
завершение,1,3.907318407
праздничный,16,3.907318407
подходящий,50,7.814636815
обсуждаться,2,3.907318407
глазок,21,7.814636815
мяч,44,3.907318407
уточнить,39,7.814636815
юбка,13,3.907318407
механический,7,7.814636815
килограмм,271,3.907318407
универсальный,3,7.814636815
сохраняться,9,3.907318407
формальный,1,3.907318407
физик,3,3.907318407
топор,13,3.907318407
кукла,41,3.907318407
рассвет,6,7.814636815
послужить,3,3.907318407
обувь,20,3.907318407
поместить,18,7.814636815
печатать,5,7.814636815
зелень,16,3.907318407
звон,6,3.907318407
накрыть,5,3.907318407
восприниматься,1,3.907318407
гладкий,11,3.907318407
прочный,12,3.907318407
альбом,38,7.814636815
стук,5,7.814636815
снимок,6,7.814636815
кислота,3,3.907318407
кран,6,7.814636815
условный,21,3.907318407
угадать,7,3.907318407
объединять,14,3.907318407
изготовить,40,7.814636815
резать,10,3.907318407
головка,13,3.907318407
выгнать,5,7.814636815
бревно,14,7.814636815
почтовый,10,3.907318407
встречный,2,3.907318407
отбор,2,3.907318407
соблюдать,22,7.814636815
изобретение,9,7.814636815
товарный,6,3.907318407
грузинский,3,7.814636815
заяц,97,7.814636815
подоконник,8,7.814636815
фрукт,43,7.814636815
включение,1,3.907318407
пение,12,3.907318407
пропадать,8,7.814636815
щенок,18,7.814636815
выходной,3,7.814636815
стрела,12,3.907318407
королевский,5,3.907318407
арабский,3,3.907318407
звёздный,16,3.907318407
очистить,9,7.814636815
сердечный,4,3.907318407
берёза,128,3.907318407
электричество,4,3.907318407
передаваться,11,7.814636815
закономерность,26,3.907318407
расставить,24,7.814636815
толщина,17,3.907318407
кончик,10,3.907318407
перевернуть,12,7.814636815
образовательный,1,3.907318407
освоить,9,3.907318407
сочинить,28,3.907318407
полотно,9,3.907318407
коса,7,3.907318407
спрятаться,16,3.907318407
славянский,9,3.907318407
поворачиваться,9,3.907318407
кора,45,3.907318407
обедать,9,7.814636815
мент,1,3.907318407
поесть,10,7.814636815
закат,7,3.907318407
неверный,9,7.814636815
примета,28,3.907318407
индекс,1,3.907318407
пожарный,10,7.814636815
выключить,2,7.814636815
дуб,49,3.907318407
крошечный,12,7.814636815
вертикальный,7,3.907318407
издавать,4,7.814636815
стадион,3,3.907318407
слышный,7,7.814636815
станок,16,7.814636815
монета,31,3.907318407
гром,8,3.907318407
замёрзнуть,11,3.907318407
индийский,11,3.907318407
тверской,3,7.814636815
ориентироваться,8,3.907318407
выписать,303,3.907318407
протекать,6,3.907318407
жилище,17,7.814636815
разбойник,3,3.907318407
обитатель,29,3.907318407
фашист,3,3.907318407
поворачивать,2,3.907318407
интервал,3,3.907318407
мыло,22,3.907318407
ферма,6,3.907318407
добывать,22,3.907318407
горшок,7,3.907318407
микрофон,1,3.907318407
заменять,28,3.907318407
удобство,7,7.814636815
мундир,4,3.907318407
статуя,8,3.907318407
руда,2,3.907318407
ветхий,5,3.907318407
щёлкнуть,2,7.814636815
колокол,7,3.907318407
занавеска,5,3.907318407
солёный,31,7.814636815
олень,20,7.814636815
относить,3,3.907318407
поздравить,5,3.907318407
тропинка,23,3.907318407
белорусский,1,3.907318407
кушать,4,3.907318407
катиться,6,3.907318407
майка,5,7.814636815
комар,14,7.814636815
табличка,10,3.907318407
командный,2,3.907318407
очистка,4,3.907318407
склониться,1,3.907318407
стая,21,3.907318407
мощь,3,3.907318407
совпасть,10,7.814636815
тормоз,3,3.907318407
пробежать,13,3.907318407
наливать,1,3.907318407
допустимый,1,3.907318407
сварить,9,7.814636815
доехать,3,3.907318407
двигать,4,7.814636815
прислушаться,7,3.907318407
замкнутый,14,7.814636815
проглотить,3,3.907318407
деление,87,3.907318407
листва,16,3.907318407
отрывок,130,7.814636815
завязать,7,3.907318407
укладываться,2,3.907318407
библия,2,3.907318407
поискать,7,3.907318407
запуск,3,3.907318407
проанализировать,7,7.814636815
птичий,26,3.907318407
вымыть,8,3.907318407
крошка,9,3.907318407
парта,45,7.814636815
стебель,35,3.907318407
путешествовать,22,7.814636815
пучок,27,3.907318407
мраморный,1,3.907318407
вращаться,41,3.907318407
словесный,11,3.907318407
энциклопедия,17,7.814636815
промежуток,5,7.814636815
изложение,12,3.907318407
зубной,11,7.814636815
вынимать,3,3.907318407
скатерть,9,3.907318407
литься,5,3.907318407
записной,2,3.907318407
динамо,1,3.907318407
попить,3,3.907318407
сундук,2,3.907318407
зоопарк,20,7.814636815
стопка,10,3.907318407
приморский,3,3.907318407
облегчить,4,3.907318407
наложение,2,3.907318407
ветерок,16,3.907318407
косточка,4,3.907318407
казнить,2,7.814636815
световой,1,3.907318407
пионерский,1,3.907318407
справочник,28,3.907318407
задерживаться,3,3.907318407
танковый,1,3.907318407
кошелёк,2,3.907318407
сообщаться,16,3.907318407
часовой,9,3.907318407
осваивать,3,7.814636815
кислый,9,7.814636815
пронзительный,1,3.907318407
пир,8,7.814636815
вычислить,218,3.907318407
приспособление,15,3.907318407
пуск,2,3.907318407
ель,18,7.814636815
царица,5,7.814636815
пониматься,1,3.907318407
колонка,4,3.907318407
приступать,1,3.907318407
дополнить,112,7.814636815
сломаться,6,3.907318407
древесный,5,3.907318407
вертикаль,4,7.814636815
бинокль,1,3.907318407
штык,1,3.907318407
звучание,28,3.907318407
абонент,1,3.907318407
тесто,17,3.907318407
чернила,9,7.814636815
лягушка,33,3.907318407
пшеница,18,3.907318407
лить,21,3.907318407
лапка,24,3.907318407
отрезок,252,3.907318407
дружок,3,3.907318407
землянка,4,3.907318407
повязка,4,7.814636815
цветочный,12,3.907318407
охотиться,12,3.907318407
кубик,51,7.814636815
вводиться,2,3.907318407
цельный,2,3.907318407
волосок,10,3.907318407
геолог,5,3.907318407
недопустимый,1,3.907318407
колокольчик,28,7.814636815
хищник,26,7.814636815
акула,7,3.907318407
выдавить,3,3.907318407
жизнедеятельность,2,3.907318407
измерять,14,3.907318407
сворачивать,4,3.907318407
вставлять,145,3.907318407
присоединение,1,3.907318407
пузырёк,8,7.814636815
морковь,36,3.907318407
ярославский,2,3.907318407
утюг,8,3.907318407
музейный,2,3.907318407
диаграмма,1,3.907318407
хранилище,5,7.814636815
хриплый,1,3.907318407
химик,2,3.907318407
накладывать,5,3.907318407
овальный,6,7.814636815
слог,168,3.907318407
сокол,3,7.814636815
игрушечный,5,3.907318407
полководец,3,3.907318407
радуга,15,3.907318407
сдвинуться,6,3.907318407
колпак,4,3.907318407
светофор,8,7.814636815
толща,11,7.814636815
следование,3,3.907318407
запускать,4,7.814636815
обменяться,10,3.907318407
мохнатый,9,3.907318407
насчитываться,1,3.907318407
весить,8,3.907318407
разгадать,18,3.907318407
высыпать,1,3.907318407
ощупь,4,3.907318407
выращивание,4,7.814636815
рыхлый,14,7.814636815
переложить,12,7.814636815
помиловать,2,7.814636815
переезжать,1,3.907318407
док,3,3.907318407
прославиться,4,3.907318407
присоединяться,1,3.907318407
биолог,4,3.907318407
банан,14,7.814636815
непохожий,2,3.907318407
предсказывать,5,3.907318407
пообедать,5,3.907318407
хищный,11,7.814636815
стрижка,2,3.907318407
стиральный,3,3.907318407
влажность,2,3.907318407
переплёт,10,3.907318407
спасть,6,3.907318407
обжигать,6,3.907318407
прямоугольный,11,3.907318407
мешочек,18,3.907318407
подносить,1,3.907318407
перевозить,6,3.907318407
помыть,2,7.814636815
кувшин,8,3.907318407
зайчик,24,3.907318407
крупа,12,3.907318407
цыплёнок,12,3.907318407
помещать,4,3.907318407
клюв,18,3.907318407
лоток,2,3.907318407
донесение,2,7.814636815
крепиться,1,3.907318407
разбивать,5,3.907318407
скобка,95,3.907318407
паста,6,7.814636815
нянька,1,3.907318407
отбивать,1,3.907318407
корешок,9,3.907318407
составляться,3,3.907318407
вылить,8,3.907318407
распределять,15,3.907318407
графа,5,3.907318407
затруднять,2,3.907318407
пересекаться,5,3.907318407
флажок,19,7.814636815
пересадка,1,3.907318407
развлекаться,3,3.907318407
настойчивость,1,3.907318407
пылесос,3,3.907318407
ас,4,3.907318407
верёвочка,7,7.814636815
пришить,14,3.907318407
шелестеть,4,3.907318407
снабжать,2,3.907318407
раса,21,3.907318407
подставка,7,3.907318407
штрих,3,3.907318407
сорока,7,7.814636815
знаковый,2,7.814636815
шершавый,5,3.907318407
словосочетание,38,7.814636815
продолговатый,1,3.907318407
отблеск,2,3.907318407
согреться,3,3.907318407
луковица,18,7.814636815
пишущий,2,7.814636815
расстановка,1,3.907318407
воротничок,3,3.907318407
фотографировать,3,3.907318407
обменять,4,3.907318407
археолог,5,3.907318407
преобразовать,4,7.814636815
корзинка,13,3.907318407
полянка,7,3.907318407
добежать,4,3.907318407
перемешать,3,3.907318407
скрепить,7,3.907318407
героизм,1,3.907318407
восходящий,2,3.907318407
гнить,2,3.907318407
пояснение,1,3.907318407
наливаться,1,3.907318407
ворон,11,3.907318407
овёс,8,3.907318407
расколоть,3,3.907318407
розетка,5,3.907318407
моль,1,3.907318407
журавль,26,3.907318407
альфа,2,3.907318407
облить,1,3.907318407
почистить,8,3.907318407
скрежет,3,7.814636815
рябина,36,7.814636815
беспечный,1,3.907318407
ароматный,4,3.907318407
морковка,50,3.907318407
местоположение,6,3.907318407
расправить,12,3.907318407
наушник,2,7.814636815
почтальон,15,3.907318407
рассказываться,9,3.907318407
завязывать,9,3.907318407
дощечка,14,3.907318407
плетёный,14,3.907318407
аз,2,3.907318407
мять,3,3.907318407
колёсико,4,3.907318407
готический,1,3.907318407
многообразный,3,3.907318407
обозначаться,37,3.907318407
разъезд,2,3.907318407
иней,15,3.907318407
календарный,3,3.907318407
покататься,4,3.907318407
червяк,6,3.907318407
ер,3,3.907318407
рулон,22,3.907318407
долька,6,3.907318407
ярлык,1,3.907318407
травинка,6,3.907318407
собранный,10,3.907318407
школьница,1,3.907318407
стрекоза,18,3.907318407
умножение,120,3.907318407
умещаться,2,3.907318407
олений,4,3.907318407
пашня,3,3.907318407
высушить,3,3.907318407
ослик,15,3.907318407
одноэтажный,6,7.814636815
выводиться,2,3.907318407
па,16,7.814636815
кассовый,2,3.907318407
формация,1,3.907318407
раздеть,34,3.907318407
земляника,24,7.814636815
авторучка,2,7.814636815
заменяться,4,7.814636815
азбука,19,7.814636815
вариться,2,7.814636815
язычок,2,3.907318407
вопросительный,17,3.907318407
зубчатый,2,3.907318407
старшеклассник,2,3.907318407
амулет,1,3.907318407
повеление,1,3.907318407
арифметический,28,7.814636815
разговорный,2,7.814636815
ананас,3,3.907318407
политься,1,3.907318407
произношение,21,3.907318407
растереть,1,3.907318407
сито,3,3.907318407
вытягиваться,2,3.907318407
отсчитывать,4,7.814636815
человечный,2,7.814636815
барабанный,2,3.907318407
аптечный,1,3.907318407
намотать,3,7.814636815
кодовый,2,7.814636815
изобретательность,1,3.907318407
кочевать,3,3.907318407
горизонталь,5,7.814636815
спичечный,2,3.907318407
нажатие,2,3.907318407
нечётный,6,3.907318407
чётный,7,3.907318407
распечатать,1,3.907318407
египтянин,4,7.814636815
кожура,2,3.907318407
худеть,2,3.907318407
переставить,6,3.907318407
невыполнимый,4,7.814636815
кипятить,1,3.907318407
облокотиться,1,3.907318407
хворост,8,3.907318407
незапамятный,3,3.907318407
сундучок,2,3.907318407
лупа,4,3.907318407
сестрица,1,3.907318407
мерный,2,7.814636815
танин,2,7.814636815
дискета,2,7.814636815
лисица,16,3.907318407
селиться,6,3.907318407
нотный,6,7.814636815
кроссворд,7,7.814636815
юрта,3,3.907318407
шифровка,1,3.907318407
подключать,1,3.907318407
бук,3,3.907318407
свёрнутый,3,3.907318407
заглавный,29,3.907318407
словарный,20,3.907318407
наблюдательность,1,3.907318407
брусника,4,3.907318407
стереться,1,3.907318407
морж,25,3.907318407
колокольный,1,3.907318407
раскат,3,3.907318407
отмерить,8,3.907318407
шариковый,3,7.814636815
черника,7,3.907318407
термометр,29,3.907318407
конура,3,3.907318407
первоклассник,10,3.907318407
злак,1,3.907318407
преобразовывать,1,3.907318407
курсив,1,3.907318407
нарядить,2,3.907318407
обрабатываться,1,3.907318407
колобок,13,3.907318407
выливаться,1,3.907318407
позиционный,1,3.907318407
присваиваться,1,3.907318407
погостить,2,3.907318407
экранный,1,3.907318407
обтягивать,2,3.907318407
стрекотать,5,7.814636815
загадать,14,7.814636815
скопировать,2,7.814636815
фрунзенский,1,3.907318407
коллекционировать,1,3.907318407
муфта,1,3.907318407
визгливый,1,3.907318407
дотрагиваться,1,3.907318407
утёнок,18,3.907318407
горн,2,7.814636815
стираться,1,3.907318407
кенгуру,13,3.907318407
зубастый,2,3.907318407
коровка,7,3.907318407
подлетать,1,3.907318407
неиссякаемый,1,3.907318407
отжать,2,3.907318407
отсчитать,2,3.907318407
пряжа,26,3.907318407
червячок,1,3.907318407
вырубать,2,3.907318407
успеваемость,1,3.907318407
выравнивать,1,3.907318407
безногий,1,3.907318407
лежанка,1,3.907318407
невод,3,3.907318407
пшено,2,3.907318407
чирикать,4,3.907318407
недолговечный,1,3.907318407
раскатать,1,3.907318407
бензобак,1,3.907318407
лисёнок,11,7.814636815
размотать,1,3.907318407
водица,11,3.907318407
видеофильм,1,3.907318407
скрипичный,2,3.907318407
овощ,46,3.907318407
раскраска,5,3.907318407
пенал,18,3.907318407
сдавливать,1,3.907318407
распилить,4,3.907318407
переплестись,1,3.907318407
перепутаться,4,3.907318407
чередовать,4,3.907318407
ценник,2,3.907318407
вставляться,2,3.907318407
кашка,2,3.907318407
кайма,2,3.907318407
четырёхэтажный,3,3.907318407
жатва,2,3.907318407
новокузнецкий,1,3.907318407
барсук,10,3.907318407
акварельный,1,3.907318407
многоточие,1,3.907318407
плавательный,3,3.907318407
длить,1,3.907318407
закрасить,1,3.907318407
долить,3,3.907318407
сель,12,3.907318407
натуралист,5,3.907318407
подкрепиться,2,3.907318407
похолодать,3,3.907318407
тетрадный,3,3.907318407
ре,9,3.907318407
местоимение,51,3.907318407
каширский,1,3.907318407
павелецкий,1,3.907318407
гаечный,2,3.907318407
колыхать,2,3.907318407
белочка,16,3.907318407
плёночный,1,3.907318407
кат,4,3.907318407
древнеримский,1,3.907318407
ребус,9,3.907318407
отруби,1,3.907318407
хвостатый,2,3.907318407
вычитание,96,3.907318407
вермишель,2,7.814636815
басовый,1,3.907318407
убывание,12,3.907318407
крещёный,1,3.907318407
арифмометр,3,7.814636815
автозаводский,1,3.907318407
былинка,1,3.907318407
соковыжималка,2,3.907318407
буквенный,13,3.907318407
патока,1,3.907318407
сполоснуть,1,3.907318407
пропитывать,2,3.907318407
анютин,3,7.814636815
прясть,9,7.814636815
озерко,3,3.907318407
суживаться,1,3.907318407
проводной,1,3.907318407
срисовать,1,3.907318407
серединка,5,7.814636815
гот,10,7.814636815
счисление,2,7.814636815
ларчик,2,7.814636815
кошель,1,3.907318407
картридж,1,3.907318407
гладкость,1,3.907318407
высушивать,1,3.907318407
книгохранилище,1,3.907318407
шифрование,2,7.814636815
продавливать,3,7.814636815
маять,1,3.907318407
голубика,2,3.907318407
расселиться,2,3.907318407
войковский,2,7.814636815
дорисовать,9,7.814636815
чаемый,3,3.907318407
обонять,1,3.907318407
обрубать,1,3.907318407
зефир,3,3.907318407
обжаривать,1,3.907318407
заменимый,1,3.907318407
снеговик,17,7.814636815
старославянский,1,3.907318407
кантемировский,1,3.907318407
жмурки,1,3.907318407
папирусный,1,3.907318407
языковед,1,3.907318407
размолоть,1,3.907318407
графитовый,1,3.907318407
разлиновать,1,3.907318407
отсканировать,1,3.907318407
нотоносец,2,7.814636815
панфиловец,2,7.814636815
раскрашивание,4,7.814636815
рим,3,7.814636815
столбцы,9,7.814636815
шершавость,2,7.814636815
ама,9,3.907318407
америка,58,3.907318407
англия,2,3.907318407
африка,37,3.907318407
ббаббааа,1,3.907318407
беспроводный,2,3.907318407
ваться,2,3.907318407
веб,1,3.907318407
виндоуз,1,3.907318407
волга,15,3.907318407
выска,1,3.907318407
граммирование,1,3.907318407
грызло,1,3.907318407
деванагари,1,3.907318407
декодировать,1,3.907318407
десятич,1,3.907318407
дировалить,1,3.907318407
дить,3,3.907318407
длиней,1,3.907318407
докрасить,1,3.907318407
дубосековый,1,3.907318407
заостряться,1,3.907318407
запсиать,1,3.907318407
здора,6,3.907318407
инфора,1,3.907318407
информ,1,3.907318407
ичный,1,3.907318407
йорк,2,3.907318407
канада,2,3.907318407
китай,5,3.907318407
ковы,1,3.907318407
кодить,1,3.907318407
коло,1,3.907318407
компыотёр,1,3.907318407
крыткать,1,3.907318407
купчиный,1,3.907318407
кусственный,1,3.907318407
леденечный,1,3.907318407
ливал,1,3.907318407
ловеко,2,3.907318407
марусин,1,3.907318407
мации,1,3.907318407
машином,1,3.907318407
менский,1,3.907318407
наткать,1,3.907318407
обжариваться,1,3.907318407
одинака,5,3.907318407
отваривание,1,3.907318407
откармливаться,1,3.907318407
откочевать,1,3.907318407
пенить,3,3.907318407
перемешайка,1,3.907318407
переносный,29,3.907318407
перетрясти,1,3.907318407
петербург,15,3.907318407
полужирный,1,3.907318407
происхий,1,3.907318407
развариваться,1,3.907318407
размалывать,1,3.907318407
россия,147,3.907318407
рябинник,3,3.907318407
сипед,3,3.907318407
сит,1,3.907318407
сливка,2,3.907318407
снегирёв,1,3.907318407
сообщий,1,3.907318407
сорочат,2,3.907318407
спиливать,1,3.907318407
стебль,2,3.907318407
сут,1,3.907318407
текс,3,3.907318407
тельность,1,3.907318407
тинный,1,3.907318407
тоаппарат,1,3.907318407
торучка,1,3.907318407
тройчатый,1,3.907318407
угольник,34,3.907318407
узелковый,2,3.907318407
ук,1,3.907318407
устрой,1,3.907318407
фотоапп,1,3.907318407
франция,1,3.907318407
ходиться,1,3.907318407
ции,1,3.907318407
четырёхцветный,1,3.907318407
чёрнобелые,1,3.907318407
шкет,1,3.907318407
дециметр,587,454.1023935
метр,372,259.1555397
начертить,188,141.5685486
разность,167,129.1909706
периметр,149,114.4925967
слагаемое,126,95.92622964
уравнение,105,81.22785574
луч,164,80.45425711
условие,138,72.71827085
миллиметр,85,64.98228459
чертёж,106,61.88789009
ломаный,74,57.24629833
ширина,85,55.69910108
десятка,58,42.54792443
четырёхугольник,56,42.54792443
звено,57,40.22712856
площадь,73,40.22712856
автобус,66,39.45352993
конфета,63,39.45352993
вершина,69,37.90633268
съесть,75,37.13273405
многоугольник,47,36.35913543
марка,47,34.81193817
привезти,56,34.81193817
проверка,95,34.81193817
измерить,53,33.26474092
корзина,46,33.26474092
посадить,59,33.26474092
орех,83,31.71754367
уменьшить,41,31.71754367
зал,57,30.94394504
разложить,47,30.94394504
сад,96,30.17034642
частный,37,28.62314917
кролик,38,27.84955054
мёд,47,27.84955054
пакет,40,27.84955054
километр,52,27.07595191
мина,35,27.07595191
поймать,46,27.07595191
схематический,35,27.07595191
пирожок,38,26.30235329
решаться,35,26.30235329
вычитаемое,33,25.52875466
огурец,45,25.52875466
пассажир,37,23.98155741
продать,32,23.98155741
букет,47,23.20795878
грань,31,22.43436016
замечать,47,22.43436016
израсходовать,29,22.43436016
прыжок,32,22.43436016
ведро,32,21.66076153
грядка,45,21.66076153
кружка,31,21.66076153
разрядный,28,21.66076153
сестра,51,21.66076153
множитель,27,20.8871629
яблоня,31,20.8871629
бочка,30,20.11356428
брат,53,19.33996565
окружность,30,19.33996565
этаж,40,19.33996565
банка,23,17.7927684
вычитать,25,17.7927684
заниматься,48,17.7927684
остановка,33,17.7927684
разбить,27,17.7927684
слив,23,17.7927684
тупой,23,17.7927684
заплатить,22,17.01916977
испечь,24,17.01916977
объяснение,37,17.01916977
помидор,28,17.01916977
попугай,40,17.01916977
билет,24,16.24557115
измерение,41,16.24557115
единственный,74,15.47197252
капуста,45,15.47197252
турист,28,15.47197252
часы,69,15.47197252
ёж,41,15.47197252
деньга,33,14.6983739
кружок,23,14.6983739
покупка,22,14.6983739
гусь,43,13.92477527
пирог,36,13.92477527
предел,18,13.92477527
пух,30,13.92477527
редиска,22,13.92477527
собака,80,13.92477527
утка,44,13.92477527
величина,32,13.15117664
возрастание,17,13.15117664
малый,40,13.15117664
партия,17,13.15117664
прибавлять,17,13.15117664
проволока,40,13.15117664
проехать,21,13.15117664
прыгать,32,13.15117664
шапочка,19,13.15117664
жёлудь,33,12.37757802
легковой,17,12.37757802
половина,28,12.37757802
представимый,17,12.37757802
тюльпан,21,12.37757802
второклассник,31,11.60397939
гвоздика,18,11.60397939
пряник,18,11.60397939
сахар,30,11.60397939
сок,38,11.60397939
улей,20,11.60397939
экскурсия,24,11.60397939
бензин,18,10.83038077
блюдо,25,10.83038077
бочонок,14,10.83038077
кабачок,15,10.83038077
краткий,17,10.83038077
кура,15,10.83038077
лошадь,30,10.83038077
окунь,20,10.83038077
подарок,28,10.83038077
прислать,36,10.83038077
смородина,16,10.83038077
треть,16,10.83038077
яхта,14,10.83038077
белок,39,10.05678214
воспользоваться,23,10.05678214
выполняться,20,10.05678214
грузовой,18,10.05678214
делимое,13,10.05678214
делиться,19,10.05678214
конверт,29,10.05678214
палатка,16,10.05678214
пчела,42,10.05678214
ремонт,20,10.05678214
сшить,20,10.05678214
чаша,16,10.05678214
варение,24,9.283183513
дедушка,52,9.283183513
доктор,23,9.283183513
зерно,25,9.283183513
огород,37,9.283183513
отдать,17,9.283183513
очко,13,9.283183513
перевести,16,9.283183513
понадобиться,40,9.283183513
противоположный,42,9.283183513
пруд,32,9.283183513
связать,21,9.283183513
белка,28,8.509584887
блин,13,8.509584887
встреча,31,8.509584887
выехать,12,8.509584887
гараж,14,8.509584887
диагональ,12,8.509584887
заготовить,13,8.509584887
кофе,13,8.509584887
липа,18,8.509584887
мотка,12,8.509584887
мука,20,8.509584887
неизвестный,15,8.509584887
обои,11,8.509584887
отправиться,23,8.509584887
пирожное,11,8.509584887
плавать,46,8.509584887
подъезд,14,8.509584887
поехать,15,8.509584887
полить,16,8.509584887
рубашка,16,8.509584887
соревнование,21,8.509584887
сумка,26,8.509584887
тыква,18,8.509584887
улитка,20,8.509584887
хватить,15,8.509584887
внук,18,7.735986261
кораблик,13,7.735986261
кот,37,7.735986261
кривая,13,7.735986261
куба,11,7.735986261
ластик,12,7.735986261
мартышка,15,7.735986261
муравей,47,7.735986261
порция,12,7.735986261
раздать,11,7.735986261
рассуждение,34,7.735986261
ромашка,30,7.735986261
сорт,15,7.735986261
спортсмен,15,7.735986261
уйти,23,7.735986261
фермер,10,7.735986261
бак,15,6.962387635
булочка,10,6.962387635
василёк,12,6.962387635
войти,27,6.962387635
гиря,11,6.962387635
гном,9,6.962387635
грамм,35,6.962387635
делитель,9,6.962387635
занятый,18,6.962387635
иметься,12,6.962387635
карась,13,6.962387635
картофелина,9,6.962387635
клумба,10,6.962387635
компот,11,6.962387635
курица,13,6.962387635
малина,18,6.962387635
маршрут,15,6.962387635
пачка,9,6.962387635
пингвин,15,6.962387635
пончик,11,6.962387635
попугайчик,9,6.962387635
предположение,28,6.962387635
прилететь,40,6.962387635
расходовать,13,6.962387635
сдача,10,6.962387635
семя,139,6.962387635
сова,25,6.962387635
списать,502,6.962387635
столовая,15,6.962387635
театр,29,6.962387635
варежка,14,6.188789009
велосипед,15,6.188789009
ген,12,6.188789009
гирлянда,8,6.188789009
действовать,48,6.188789009
кактус,10,6.188789009
картошка,14,6.188789009
кататься,21,6.188789009
клуб,16,6.188789009
корова,27,6.188789009
котлета,9,6.188789009
магический,8,6.188789009
норка,19,6.188789009
носок,11,6.188789009
овца,17,6.188789009
персик,8,6.188789009
печение,12,6.188789009
плитка,10,6.188789009
построение,15,6.188789009
поход,18,6.188789009
пушка,10,6.188789009
пятачок,9,6.188789009
пятиугольник,8,6.188789009
различие,41,6.188789009
спектакль,18,6.188789009
сыграть,10,6.188789009
тесьма,11,6.188789009
умножать,8,6.188789009
шишка,38,6.188789009
шёлк,11,6.188789009
барон,7,5.415190383
буфет,10,5.415190383
вишня,10,5.415190383
