Слово,Сумма_слов,Нормализованная_частотность
листочек,34,84.61471275
литература,355,707.3085798
лицеист,1,2.28341782
лицей,5,8.49551983
личинка,42,195.6773353
лично,28,72.7288233
лишайник,57,149.2742906
лишённый,12,36.19938613
лишить,26,61.04776658
ловко,9,18.65371668
ловчий,10,26.2392621
логос,2,7.589865153
лодочка,4,7.11665269
ложноязычковый,1,2.28341782
ложный,124,175.2027655
ломать,14,33.41497231
ломаться,12,25.52141355
лопастный,2,5.809137948
лопух,13,23.63650157
лось,31,114.2900042
лотос,5,9.069639799
луб,28,94.16599409
лубяной,2,4.56683564
луг,144,509.7656278
Луга,17,51.06937578
луговой,38,114.9977786
лужа,29,67.07740318
лук,37,91.52308566
лука,12,26.1236572
луковица,23,58.36697689
луковица-ребёночек,1,2.28341782
луковичка,3,6.850253459
луковичный,2,3.558326345
луковый,4,7.708497204
лупа,13,29.68443166
луч,242,522.6674264
лучеобразный,1,2.28341782
лучистый,11,28.31751199
лыко,3,11.92197204
любитель,22,54.95684047
любить,249,541.5342445
любка,3,12.40914226
любоваться,23,44.4654465
любознательный,10,20.60705187
людская,9,24.38630189
люпин,5,14.44011861
лютик,3,9.386112748
лютый,8,16.78926119
Люцерн,1,2.28341782
майник,5,19.02466696
майский,29,74.52991619
мак,4,15.17973031
макароны,10,19.27350693
макроцистис,2,4.56683564
максимальный,15,47.09184682
маленький,934,1758.103413
малина,18,49.18642347
малоплодородный,3,11.92197204
малопривлекательный,1,2.28341782
малый,543,1102.976782
мальвовый,1,2.28341782
мальпиг,1,2.28341782
малюсенький,4,7.002993895
мандарин,10,19.04843729
Маньчжурия,2,4.128504354
маргаритка,1,2.28341782
марь,1,2.28341782
маслёнок,4,12.08690639
масличный,3,6.850253459
масло,67,122.0251607
масса,370,703.2415337
массовый,60,187.0312312
материал,398,934.2792669
материк,88,349.6270902
материнский,26,114.3011722
мать,214,474.7712657
махорка,1,2.28341782
мачеха,13,32.47504597
мебель,31,98.64438655
мегаспора,1,2.28341782
медведь,80,158.7023199
медицина,13,40.31666686
медицинский,23,67.11174261
медленно,64,187.6773264
медонос,4,11.66953057
медь,55,96.29021663
меезия,1,2.28341782
междоузлие,6,13.70050692
межклетник,3,6.850253459
межклеточный,6,25.79262497
мексиканский,4,13.00547883
мелкий,221,699.6963073
мелководье,3,10.68410027
мелкоцветковый,1,2.28341782
меловой,2,4.514017182
мембрана,16,75.8340688
меняться,139,316.9522346
мера,201,459.2332627
мероприятие,14,32.87554264
мёртвый,44,125.5571102
местность,308,971.2454159
местный,179,378.839957
место,970,2345.103859
местообитание,18,76.89302903
местоположение,20,91.58683188
месяц,242,529.5714384
металл,64,139.082752
металлический,51,116.7862237
метанобактерия,1,2.28341782
метёлка,4,11.66953057
метод,84,185.2456287
механический,37,141.5764801
мешать,47,102.0766788
мешок,53,127.9164337
микология,2,4.56683564
микориза,5,11.4170891
микро,2,4.151913121
микроб,4,14.07752567
микробиология,4,7.483818313
микрон,2,3.558326345
микроорганизм,13,54.03793625
микропрепарат,4,9.133671279
микроскоп,32,81.42230269
микроскопический,11,38.24989384
микроэлемент,6,12.05065395
милихховерие,1,2.28341782
миллиард,21,43.07310279
миллиметр,24,62.73174372
миллион,71,158.5281187
мимо,32,56.89240151
мина,352,546.2882678
минеральный,119,439.5446032
минимальный,15,42.85455567
минута,236,454.9889059
мир,1005,2562.810188
митос,2,7.589865153
митохондрия,11,31.16365505
мицелий,5,11.4170891
млекопитающее,59,212.2355076
мнение,271,559.4156218
многий,441,1137.987208
многоклеточный,47,190.9911235
многолетний,64,222.610844
многолетник,1,2.28341782
многообразие,50,145.5584872
многообразный,9,20.1999466
многосемянный,4,12.15670079
многосторонний,3,7.069810236
многоступенчатый,2,3.39311099
многочисленный,127,381.7074818
многоядерный,2,7.589865153
множественный,153,287.8412304
множество,1019,2094.407077
могильщик,1,2.28341782
можжевеловый,1,2.28341782
можжевельник,6,20.29957549
мозаика,53,107.7936756
молекула,10,38.28314155
молодой,273,651.0813764
молодь,3,6.797435002
молоко,116,225.3385998
молочайный,1,2.28341782
молочнокислый,2,4.56683564
молочный,12,22.19984054
момент,151,347.8154087
мордовник,1,2.28341782
море,457,1259.797479
морковь,47,88.2065367
мороз,24,43.54207489
морозный,18,48.26438662
морской,191,630.7911992
моряк,17,41.21568226
Москва,897,1933.323617
мотыльковый,5,11.11984749
мох,83,237.5241472
моховидный,20,45.6683564
мочение,1,2.28341782
мочковатый,13,35.73049068
мочь,2715,6932.395118
мощный,76,184.2183298
мраморный,2,4.327529755
мудрый,256,558.2450377
мужской,202,410.8064646
музыкальный,75,170.8071452
мука,70,150.5574886
мукор,10,22.8341782
муравей,46,111.7163753
мускатный,1,2.28341782
мутовчатый,5,11.4170891
муха,28,83.67779763
мухомор,8,15.91989326
мысль,392,838.2246931
мышиный,11,30.9449872
мышь,117,378.6853547
мягкий,148,313.9998673
мякоть,15,44.84770583
мясистый,6,15.89860995
наблюдательность,13,33.94883451
наблюдательный,2,4.343871532
наблюдать,96,210.8075206
наблюдаться,48,179.1003689
наблюдение,78,258.0735275
набор,68,224.5967761
набухать,5,16.63822164
набухнуть,3,8.092555768
наверно,5,10.23381146
наверху,14,33.24986767
навоз,5,16.33668178
нагорье,5,18.21462488
нагреваться,32,135.785183
надводный,5,12.60057643
надвое,8,14.74694411
надёжно,4,7.696089024
надеяться,52,114.8547738
надземный,23,72.77772371
надлом,1,2.28341782
надолго,10,19.70850445
надпись,82,242.0824148
надрез,2,4.018324135
назад,161,376.6733107
название,585,1306.855745
назвать,853,1857.353155
наземно-воздушный,3,6.850253459
наземный,37,115.8750404
называть,1413,3282.288767
называться,873,1847.182362
наиболее,238,680.0180016
найти,2850,5176.452507
наказываться,3,6.17261629
накапливать,23,78.6001187
накапливаться,47,156.6078438
накипной,4,9.133671279
накипь,3,4.502804159
наклеить,1,2.28341782
наклонно,5,10.24338139
накопитель,2,4.56683564
накопить,30,74.6130506
накопление,20,60.0996896
накрывать,3,9.16314864
накрыть,8,15.22366766
налёт,4,12.91183288
наливать,6,14.14305555
налить,27,60.31185219
наличие,88,264.9846265
нанести,61,139.2658236
наносить,31,113.1576542
нападение,34,71.0969942
написание,229,396.9664055
написать,581,1496.109403
напитаться,1,2.28341782
наполнить,60,128.1570287
напоминать,74,174.7403392
направить,78,228.1234639
направление,414,1055.897696
направо,44,84.6349111
например,1632,3987.262171
напротив,43,101.2374276
нарастание,12,28.40460415
нарастать,9,21.71573082
наращивать,5,12.78159074
народно-хозяйственный,1,2.28341782
народный,413,829.1919441
наружное,11,52.02332178
наружный,17,68.07848817
нарушение,33,94.94136963
нарушить,32,77.56931574
нарушиться,10,18.86353143
наряду,33,101.636445
насаждение,7,21.81708335
насекомое,144,578.2972353
насекомое-вредитель,15,65.67341314
насекомое-опылитель,10,41.07236344
насекомоопылять,5,17.46314813
насекомоядный,8,32.24462653
население,491,1167.496674
наследственность,5,14.16284046
наследственный,38,106.7434505
насос,11,26.14817553
насосик,1,2.28341782
настенный,9,17.19823294
настоящий,316,760.4563046
настроение,90,209.035568
наступление,50,112.5648032
насчитывать,13,27.63810829
насытить,1,2.28341782
насыщать,5,10.95193145
насыщаться,3,9.873282973
насыщение,5,21.54525255
насыщенный,22,74.43170218
натираться,1,2.28341782
натуралист,7,17.10880841
наука,266,674.6408174
научиться,172,421.2156746
научно-популярный,15,27.2604144
научный,196,466.6942021
находить,179,390.2789785
находиться,712,1854.54463
нахождение,99,174.7883587
национальный,74,209.206399
начало,927,1958.733183
начать,310,706.6020477
начаться,229,502.5829701
начинать,200,475.4085633
начинаться,158,415.7912893
неблагоприятный,27,90.20185723
небо,224,483.3443725
небольшой,349,933.6624755
невежда,26,44.35402314
невидимый,30,66.34370599
невозможно,74,183.7773787
невозможный,30,94.44522951
невооружённый,2,4.56683564
невысокий,20,50.43255982
негативно,7,23.71010834
неглубокий,12,31.58940861
неглубоко,3,5.016817682
недавно,40,101.5828709
неделя,107,226.5865386
недолго,18,37.89761477
недолговечный,6,16.03873725
недостаток,88,246.9320759
недостаточно,20,48.01371108
недотрога,3,5.200400493
недра,12,52.94692522
неживой,26,87.98472517
нежность,5,10.11282211
нежный,38,74.83419806
незабываемый,8,15.17764523
независимо,32,84.05054502
незагрязнённый,1,2.28341782
незаменимый,5,12.52890346
незаметный,8,21.94910193
незамкнутый,4,11.74177827
незапамятный,8,14.101439
незнакомый,42,144.5301354
некогда,21,45.35096327
некрупный,5,15.1952507
нектар,20,72.76715721
нелегко,8,20.73513176
немецкий,148,326.8608021
немногий,8,20.06618298
немного,66,162.1730597
ненужный,18,60.01291682
необходимо,231,573.8018147
необходимость,88,198.6803368
необходимый,294,807.4523678
необычный,71,152.2109486
неограниченный,6,11.47310322
неодинаковый,15,43.77049865
неорганический,23,86.2404318
непарноперистый,2,4.56683564
неплохо,9,14.25421446
неповреждённый,4,13.7287275
неподвижность,2,4.272438426
неподвижный,21,45.51702049
непосредственно,33,93.61067716
непосредственный,26,65.93578888
неправильно,39,97.25176926
непривычный,10,21.95925105
неприхотливый,10,27.88780807
непросто,8,18.09300856
непростой,15,32.1512122
непрочный,4,11.94759564
неразветвлённый,1,2.28341782
неразрывно,13,43.30849037
нередко,93,225.457537
неровность,6,19.92789591
неровный,7,21.60360721
несколько,358,1006.045869
несоблюдение,1,2.28341782
несомненный,4,9.055986449
несросшийся,1,2.28341782
несущий,4,16.47771783
несъедобный,7,14.38781168
нетипичный,2,5.809137948
нетрудно,30,56.54156227
нехватка,8,19.62466889
нецелесообразный,3,8.092555768
нивяник,3,11.92197204
нидерландский,3,6.263399607
ниже,91,258.357288
нижний,204,539.5910769
низина,4,9.83717559
низкий,107,299.9754864
низкорослый,4,6.291726207
никакой,69,158.114984
никотин,4,7.736982521
нисходящий,3,12.65739987
нитевидно-ветвистый,1,2.28341782
нитевидный,2,4.56683564
нитка,24,48.7167784
нитчатый,3,12.89631249
нить,45,130.0865643
новогодний,15,32.85333261
новозеландский,1,2.28341782
новый,1268,2922.744
ноготок,3,5.945702779
нож,34,61.72054292
ножка,35,64.45868077
норма,175,391.2753644
нормально,4,6.893688582
нормальный,25,65.69677382
ночной,29,78.84840519
ночь,238,546.5843484
нравиться,51,121.315849
нуждаться,52,141.1996911
нужно,512,1251.089141
нужный,250,626.5800451
нуклеиновый,9,35.66590795
обвивать,4,10.37597359
обвиваться,2,7.589865153
обвисать,1,2.28341782
обгонять,7,21.46941063
обгрызть,2,7.589865153
оберегать,10,23.31838697
обёртка,2,3.558326345
обеспечивать,134,455.3596312
обеспечить,35,109.2900867
обилие,21,70.6553946
обильно,6,16.02560633
обильный,25,75.56120057
обитание,89,275.6661866
обитатель,50,170.681933
обитать,92,288.9524808
облагораживать,3,6.261459032
обладать,229,526.630603
облако,115,359.9211338
обламываться,1,2.28341782
область,259,708.7919404
обледенеть,2,3.741909156
облигатный,1,2.28341782
облик,61,157.2446678
облиственный,3,6.850253459
обмеление,3,9.16314864
обмелеть,2,7.102694928
обмен,118,415.5639605
обмениваться,22,71.48466002
обнаружение,8,27.79737936
обнаружить,92,230.067221
обновить,7,15.2122011
обогатить,13,33.71995089
обогащать,19,55.54227149
обогащаться,13,29.41260712
обогревать,1,2.28341782
ободок,5,27.30473294
обоеполый,11,40.23274359
обозначать,584,1081.245166
обозначение,155,349.8294761
оболочка,113,412.050267
оборвать,2,4.151913121
оборудование,28,96.05228925
обособленный,4,7.912090439
образ,768,1703.064213
образец,407,779.9021243
образование,466,1161.255307
образовательный,38,175.8924336
образовать,816,1870.87448
образоваться,396,1169.615019
образовывать,26,69.5327592
образовываться,23,66.9395163
обратить,159,330.3714671
обращать,49,110.811725
обрезание,1,2.28341782
обрезка,2,4.151913121
обрывать,1,2.28341782
обследование,3,5.730929763
обусловить,16,41.54487375
обучаться,17,36.35449409
обхватывать,1,2.28341782
обходить,15,34.16331564
обходиться,11,34.71695901
обширный,46,118.0233301
общение,263,742.2030943
общество,632,1929.250161
общий,1144,2203.287411
объединение,212,444.7944892
объединить,136,312.7373495
объединять,109,251.9554785
объединяться,41,95.10403408
объект,627,2032.359598
объектив,2,4.56683564
объём,280,570.3435381
объяснить,802,1644.309375
обыкновенный,313,601.8845637
обычно,360,901.8074553
обычный,96,234.7952278
обязательно,85,181.4571537
обязательный,35,94.61219182
обязать,36,99.25519403
овально-округлый,1,2.28341782
овальный,3,7.842087834
овёс,27,63.98658207
овощ,52,104.8671854
овощной,16,35.23955269
овраг,48,128.3552067
овсяница,6,18.13197702
огонь,105,227.2717272
огород,52,111.2806288
огородник,1,2.28341782
огородный,4,8.726120621
огромный,305,778.9117137
огурец,62,110.2894901
одевать,12,20.57293769
одежда,158,385.4341299
одетый,21,51.89417924
одинаковый,362,735.5321205
одиночный,6,18.89390202
однодольный,42,104.972637
однодомный,5,14.44011861
одноклеточный,56,182.0748796
однолетний,9,28.64550847
однообразный,2,3.959526566
однополый,1,2.28341782
однородный,80,165.7986022
односемять,4,9.133671279
односторонний,3,9.04835649
одноядерный,3,12.89631249
одревесневать,1,2.28341782
одревеснеть,4,15.17973031
одуванчик,24,53.07838731
оживать,8,19.29169087
ожить,8,17.66204835
оздоравливать,1,2.28341782
озеро,357,1021.693777
озимый,13,38.90059885
озоновый,10,40.58519322
озябнуть,3,6.555856246
оказать,70,146.7667315
оказаться,394,837.0761237
оказывать,102,298.6882125
оказываться,86,198.2968038
океан,355,1312.300652
окисляться,1,2.28341782
окно,200,471.388258
околоплодник,16,42.58074414
околоцветник,20,50.70590613
окраина,44,121.5709353
окрасить,36,73.90722509
окраситься,4,7.701435722
окраска,94,205.4946496
окрашивать,5,24.38739823
окрестность,18,37.31406563
округло-овальный,1,2.28341782
округло-удлинённый,1,2.28341782
округлый,13,45.36551824
окружать,52,131.9612913
окружающий,278,876.5317306
окружить,57,136.2502911
окуляр,2,4.56683564
окучивание,3,6.850253459
окучивать,1,2.28341782
олеандр,1,2.28341782
олений,5,10.25645391
олень,35,91.95240047
опадать,6,18.96215411
опасно,13,35.18118536
опасный,78,229.7425266
опасть,18,59.43590124
опёнок,10,27.31141356
описание,334,886.8416699
описать,325,798.5469534
описываться,23,47.39053608
оплетать,4,14.69256008
оплодотворение,61,223.9333134
оползень,4,11.50668222
опор,1,2.28341782
опора,54,143.4028921
опорный,98,242.8359825
определение,367,770.7076522
определённый,289,923.6137688
определить,1280,2709.986475
определять,193,586.9756494
опускаться,24,75.55352312
опустить,59,126.3803102
опушение,3,6.850253459
опушить,2,3.558326345
опушка,20,37.74518354
опыление,44,126.8960823
опылитель,3,8.148240983
опылить,1,2.28341782
опылять,8,27.56389147
опыляться,4,13.45468832
опыт,158,401.9243425
опытный,30,61.71375484
оранжевый,14,28.53758562
оранжерея,2,4.269594033
орган,298,1027.110574
организм,717,3051.455259
организовать,75,198.169114
органический,248,947.4785506
органоид,31,108.054141
орех,58,120.8937012
орешник,20,53.64683968
орляк,2,7.102694928
орхидея,7,25.60602282
орхидный,1,2.28341782
осадка,40,169.4224295
осветить,15,32.96360071
освещать,21,49.98404725
освещение,26,62.37171982
освещённость,10,33.10227741
освободить,31,77.40778958
освобождать,11,35.77503729
освобождаться,18,51.82688507
освоить,35,80.57307383
осенне-зимний,2,7.470408846
осенний,66,127.8965877
осень,156,350.8723188
осина,27,86.11112172
основа,560,1222.372315
основание,333,634.1354453
основать,136,308.1445128
основное,98,294.1450919
основной,348,975.4280499
основный,504,1157.316323
особенно,240,611.3849444
особенность,444,998.2548369
особенный,50,101.3604687
особо,19,57.45679682
особый,350,873.5428043
особь,24,104.1432243
осока,9,35.13091825
осоковый,1,2.28341782
осот,6,21.30808478
оставаться,225,511.5156374
оставить,131,283.8423619
оставлять,70,200.9022104
остальной,281,556.3111779
останки,14,31.1481516
остановить,32,67.85021207
остановиться,66,139.2028927
остаток,295,630.54596
остаться,459,886.9599309
остров,148,473.0901922
острый,84,163.452412
осушать,3,6.484189637
осушение,11,45.95175631
осушить,5,12.34020452
осуществимый,1,2.28341782
осуществить,20,55.90392634
осуществление,15,45.05636858
осуществлять,43,144.8559765
осуществляться,65,203.0714391
осыпаться,6,11.02352824
ось,601,1099.065526
отбирать,10,23.41498313
отбор,9,21.26189405
отвар,3,5.56975651
отверстие,34,121.4086297
ответ,858,1712.496865
ответственно,6,12.1746363
отвечать,163,340.1857398
отграничить,1,2.28341782
отдел,48,134.3311948
отдельный,254,702.8148599
отделять,21,43.02701143
отделяться,17,48.05957492
откладываться,16,63.88756343
открываться,36,106.5688846
открытие,104,317.20029
открыто,20,41.0493283
открытый,86,251.3514676
открыть,183,492.0406462
откуда,65,148.0763469
отлив,12,38.51947415
отличать,64,154.01134
отличаться,370,900.3739024
отличие,170,429.8718594
отличительный,31,73.24689956
отличить,32,83.64665656
отложение,12,54.29710025
отложить,64,121.5665732
отломить,1,2.28341782
отмель,13,51.99022283
отмереть,13,33.2699422
отметить,429,792.1602049
отмечаться,26,71.09947039
отмирать,23,86.97158479
отнести,79,166.1099323
относить,53,188.4752981
относиться,625,1299.578057
отношение,1401,2919.072103
отобрать,20,44.27507093
отпасть,4,8.819629075
отпечаток,16,61.88240367
отпрыск,6,11.265107
отравление,12,34.2748135
отравлять,5,15.8814986
отражаться,41,105.2862443
отразиться,40,82.66373154
отрасль,17,42.25178595
отрастать,16,38.54920534
отрасти,3,6.500193395
отрицательный,746,1326.29441
отросток,5,13.43160932
отрываться,4,10.8161841
отряхивать,1,2.28341782
отсутствие,65,160.5409679
отсутствовать,49,127.5917424
отсчитывать,8,31.75653476
оттекать,4,12.15670079
оттенок,45,86.00084358
оттого,16,34.99747635
отток,2,4.128504354
отход,29,98.60356351
отходить,31,89.37769394
отцветание,3,9.873282973
отчётливо,16,33.71095176
оформить,45,108.5603411
оформление,26,62.68604479
оформляться,13,32.6256148
охарактеризовать,121,302.4301754
охватывать,15,46.25303728
охлаждать,2,7.102694928
охлаждение,13,47.48952584
охота,144,319.0429914
охотиться,40,108.7415986
охотно,16,42.59177366
охрана,45,150.6106979
охранять,27,69.63928551
охраняться,7,27.61669435
оценить,57,147.2514177
очаг,21,57.93595265
очень-очень,1,2.28341782
очередной,29,55.7490021
очередь,111,284.9068558
очиститель,4,13.19688056
очистка,10,42.43046673
очистный,4,15.50337738
очищать,8,20.16158896
ошибка,205,422.0139702
ошибочно,4,5.94292804
ощутить,11,24.85251772
ощущать,32,88.19524751
ощущаться,7,16.09692208
ощущение,39,103.4537826
падать,85,200.1801585
пазуха,10,23.48534704
пазушный,4,9.133671279
пакетик,4,11.58502543
палеоботаник,1,2.28341782
палец,58,135.1528661
палочка,16,33.27129698
палочковидный,1,2.28341782
пальма,19,45.87376312
пальмовый,1,2.28341782
пальчато-рассечь,1,2.28341782
пальчатый,4,9.133671279
папка-скоросшиватель,1,2.28341782
папоротник,66,163.9418325
папоротниковидный,15,34.2512673
пара,378,897.2060246
параграф,257,531.0226478
паразит,29,130.2707229
паразитизм,5,22.04769648
паразитический,11,43.35578126
параллельно,13,37.32655016
параллельный,237,430.5833476
парафин,1,2.28341782
парашютик,1,2.28341782
парк,13,46.25981083
парка,25,55.14536274
парковый,6,18.86235358
парноперистый,1,2.28341782
парный,28,65.27128763
пароход,36,65.72535714
парус,48,116.6186931
парусный,7,14.88510755
парфюмерия,1,2.28341782
паслён,2,4.56683564
паслёновый,16,36.2402879
пасмурный,5,9.354484023
пастбище,28,89.6098559
пастуший,6,15.34748578
пастьба,1,2.28341782
пасынкование,1,2.28341782
пасынок,2,5.239636225
пашня,31,67.60981743
пекинский,1,2.28341782
пена,2,5.864823163
пенициллиум,5,11.4170891
первичный,16,69.05492765
первобытный,61,127.2304508
первоначальный,81,130.7155114
перевариваться,11,47.35315123
переварить,4,7.759098162
перевозить,7,20.13507016
перевозиться,2,13.33558404
перегнивать,2,7.102694928
перегноить,5,20.69036841
перегной,5,21.92824017
перегородка,14,33.88725776
перегревание,1,2.28341782
передавать,126,332.7346593
передвигаться,30,98.25048182
передвижение,25,76.14527033
переживание,49,115.7711038
переживать,44,109.4920966
перезимовать,7,13.64870908
перейти,124,309.9592927
перекрёстный,24,52.06628038
перелёт,6,17.90373836
перелетать,6,13.46544035
перемена,47,89.32496044
перемещаться,54,186.9353867
перемещение,61,157.1257227
перенести,91,178.1045592
перенос,58,126.1134995
переносить,54,172.1015202
переноситься,17,61.28976827
перепад,10,31.86639486
переплетаться,14,43.75707232
перерабатывать,3,6.850253459
переработать,18,49.77649445
переработка,13,48.54732046
перерезать,2,5.809137948
пересаживать,2,4.343871532
пересекать,71,143.6845169
пересекаться,122,225.154167
пересохнуть,3,8.561186265
пересылать,4,7.11665269
перетекать,6,25.36557051
переходить,102,242.1636637
перец,12,23.10931436
перечертить,16,32.62522149
перечислить,105,293.4963797
период,299,731.4521209
периодически,8,33.79657297
перистолистник,2,7.102694928
перистый,9,30.55946752
периферия,3,6.263399607
перловый,1,2.28341782
персик,14,26.4120639
перуанский,2,5.864823163
песок,92,238.3375796
пестик,50,141.3781566
пестиковый,8,20.28186278
пестичный,5,11.4170891
пёстрый,22,47.80876293
песчаник,5,13.40280153
песчаный,38,92.03333873
петрушка,8,19.19956518
петуния,1,2.28341782
печь,67,136.9379125
пигмент,8,27.3364311
пильчатый,1,2.28341782
пион,1,2.28341782
пионовый,1,2.28341782
пирамида,98,159.4653099
пирог,27,54.36135636
писатель,313,727.0586611
писчий,2,4.269594033
питание,187,649.2357888
питательный,107,393.0569042
питать,7,18.8969931
питаться,118,501.4308598
пить,42,94.79824539
пихта,11,27.9995518
пихтовый,1,2.28341782
пища,203,774.4630548
пищеварение,10,47.01841431
пищеварительный,19,94.77644031
пищевой,60,228.7370663
плавать,62,148.9115038
плазматический,6,25.79262497
план,574,1507.794585
планета,185,563.1824548
планктонный,1,2.28341782
плантация,2,3.926587165
пласт,19,55.41360806
пластида,17,47.88719148
пластина,13,36.89595459
пластинка,47,125.9334604
пластинчато-ветвистый,1,2.28341782
пластинчатый,7,17.22622705
пластос,1,2.28341782
пластырь,3,5.200400493
плаун,8,23.82623136
плаун-баранец,1,2.28341782
плауновидный,6,13.70050692
плач,14,30.46726432
племя,361,708.6941295
плёнка,20,51.78909919
плёнчатый,2,4.56683564
плесень,5,18.19974048
плесневый,8,18.26734256
плиния,1,2.28341782
плита,15,37.47614229
плод,281,776.7969738
плод-коробочка,2,4.56683564
плод-крылатка,1,2.28341782
плодник,1,2.28341782
плодовитый,2,7.102694928
плодово-ягодный,8,23.33906114
плодовый,20,51.36043945
плодов-ягодный,3,11.92197204
плодожорка,3,11.92197204
плодоносить,3,6.627289351
плодоношение,3,6.850253459
плодородие,27,87.68996419
плодородный,29,81.7600819
плод-семянка,2,3.558326345
плоский,53,158.9943917
плоскость,437,762.4330848
плотно,17,43.33859808
плотность,25,70.7680984
плотный,51,147.1120509
плотоядный,5,21.56052625
плохо,51,114.7083085
плохой,83,202.0501986
площадь,735,1379.836857
плющ,5,13.8456354
пневый,1,2.28341782
побег,261,681.5574324
побеговой,3,6.850253459
побуреть,1,2.28341782
поведение,187,499.3228996
поверхность,497,1736.637992
повилика,4,15.44769216
повлиять,59,126.5504668
повод,47,100.8145
поворачивание,1,2.28341782
поворачиваться,8,17.86780866
поворот,64,109.6072355
повредить,16,52.98500956
повреждать,5,13.95294839
повреждаться,2,4.56683564
повреждение,28,102.9148203
повсеместно,10,23.88262715
повсюду,18,36.0149655
повторение,71,156.7207425
повторяться,66,147.6348085
повышать,8,37.98201389
повышение,39,126.2484112
повышенный,13,38.40527933
поганка,8,20.80320185
погибать,33,100.5140211
погибнуть,129,302.7788701
погибший,11,22.52887057
поглощать,48,174.751559
поглощаться,10,37.10378662
поглощение,8,24.0740957
погода,126,408.4529081
погодный,7,15.75069623
погружаться,6,14.87098329
погружение,6,17.36025009
погрузить,18,43.10910273
погрызов,1,2.28341782
погубить,21,44.99986088
подберёзовик,12,33.42616438
подвергаться,17,43.94891348
подвижный,13,44.89575473
подгонять,2,5.864823163
поддерживать,77,205.9232026
поддон,2,3.558326345
поделка,9,14.52481211
поджигать,2,7.102694928
подземный,81,277.753791
подкормка,6,10.12990853
подкрасить,1,2.28341782
поднимать,25,59.21273417
подниматься,74,235.1859713
поднятие,8,27.2225221
подобие,10,25.63727128
подобно,30,77.69002929
подобный,229,479.9129046
подозревать,14,31.69149293
подорожник,17,39.97938911
подосиновик,10,30.85328378
подпись,15,29.97565574
подпорка,3,6.850253459
подразделение,5,11.9086025
подразделять,4,14.57310377
подразделяться,9,18.84575373
подрост,3,11.92197204
подряд,30,63.0864285
подсолнечник,18,50.45163119
подстилка,11,33.8607262
подсчитать,39,88.72013354
подсчитывать,10,20.14183578
подтвердить,45,100.3063609
подумать,280,651.3659396
подходить,36,99.51963401
поедание,3,6.850253459
поедать,21,91.40525255
пожар,42,109.8327265
позволить,74,175.3904442
позволять,219,565.7998936
позвоночный,33,164.4824792
поздний,251,547.5431103
познакомиться,155,453.0340714
познание,74,224.6992705
поиск,75,250.1830353
поймать,40,84.617409
пойти,251,513.3010185
пока,96,288.0390019
показатель,21,57.37012269
показывать,224,518.7760021
покидать,14,28.33185084
поколение,121,300.3223038
покос,2,4.514017182
покров,63,210.8518172
покровный,31,95.41406711
покрой,4,9.551047104
покрывать,23,66.25431
покрываться,8,19.54941987
покрытие,9,18.12029767
покрытосеменной,37,83.9883149
покрыть,91,262.9086585
покупка,55,153.0773054
пола,6,12.54750374
полдень,22,61.63295431
поле,483,1124.960581
полевица,1,2.28341782
полевой,36,109.511216
полегать,2,7.589865153
полезно,19,37.3900729
полезный,114,476.9091836
полёт,47,121.7008054
полечь,3,7.08472276
ползучий,15,37.27429681
поливать,11,22.85203517
полить,9,18.85116463
полметра,2,4.56683564
полноправный,10,22.2916186
полностью,88,221.8143187
полноценный,6,12.12253098
полный,252,523.1205098
полова,4,11.4954054
половина,287,582.5080225
половой,59,254.4809665
полог,6,18.83234125
положение,418,1117.946337
положительный,510,910.1107948
положить,149,293.4944041
поломка,5,9.590386244
полоса,76,196.0592459
полоска,30,82.94860794
полосочка,1,2.28341782
полость,23,107.7439584
полужидкий,2,7.589865153
полузатопить,1,2.28341782
полумрак,4,9.768664514
полупустыня,2,4.56683564
получать,277,683.3121778
получаться,186,347.6197311
получение,70,224.1639345
получить,1287,2518.403862
полушарие,113,428.2110253
полый,20,80.17349006
полынь,9,20.61518696
польза,96,240.8864271
поляна,46,92.17926923
полянка,6,14.34182088
поместить,56,137.0656717
помеха,6,13.02949244
помещать,18,49.33190716
помещение,57,148.5603644
помидор,50,102.8947203
помимо,16,47.11596536
помнить,173,457.9437317
помогать,311,731.7334289
помощник,126,287.6580068
помощь,1351,3043.965599
помутнение,2,7.470408846
помутнеть,2,3.558326345
понижение,24,89.40591123
понизить,15,45.39440556
поникать,2,7.589865153
поникнуть,5,12.53638308
понимать,270,572.9713319
понятие,384,838.4627948
понятно,75,156.4171806
понять,226,511.2769665
поочерёдно,11,29.20282821
попадание,14,30.39533888
попадать,63,187.043855
попасть,183,442.5666895
поперечник,1,2.28341782
поперечный,11,26.60842407
пополнять,7,15.37079165
попробовать,170,375.3477614
попутно,1,2.28341782
пора,228,511.7451112
поражать,35,83.71808687
поражение,74,156.9762359
поранить,3,10.54608356
пористый,1,2.28341782
порода,170,633.3286119
поросль,3,5.200400493
порошок,6,17.3528158
порфир,2,4.56683564
порча,3,6.190125928
порыв,15,33.23134866
порядок,420,826.2078129
посадить,89,195.7192378
посадка,19,49.22908148
посев,38,96.9247816
посевная,7,12.23978668
поселиться,37,85.03385435
посёлок,91,200.0964825
поселяться,29,85.75528954
посещать,31,72.09472169
посещаться,1,2.28341782
посеять,14,28.05532616
поскольку,34,89.02015521
послать,150,311.3692754
последний,390,865.0949554
