Слово,Сумма_слов,Нормализованная_частотность
сточный,6,4.295809438
стяг,7,4.295809438
тобольск,6,4.295809438
тульский,6,4.295809438
тушканчик,6,4.295809438
укрепить,9,4.295809438
упоминание,8,4.295809438
устюг,6,4.295809438
флюгер,11,4.295809438
фотоальбом,9,4.295809438
фрак,6,4.295809438
авторитет,5,3.579841198
административный,5,3.579841198
артиллерия,5,3.579841198
астраханский,5,3.579841198
борозда,7,3.579841198
браконьер,5,3.579841198
братский,5,3.579841198
бревенчатый,7,3.579841198
великокняжеский,5,3.579841198
верблюжий,5,3.579841198
верховный,5,3.579841198
возрождаться,5,3.579841198
вылепить,9,3.579841198
выпас,5,3.579841198
вырубать,6,3.579841198
гладь,19,3.579841198
глазок,16,3.579841198
глухарь,8,3.579841198
гринпис,5,3.579841198
грозить,7,3.579841198
дикорастущий,5,3.579841198
доказательство,11,3.579841198
доставать,9,3.579841198
древлянин,5,3.579841198
дубовый,14,3.579841198
животновод,5,3.579841198
забава,12,3.579841198
завет,5,3.579841198
закреплять,11,3.579841198
замерзать,6,3.579841198
землеописание,5,3.579841198
именоваться,5,3.579841198
инкубатор,5,3.579841198
итальянец,5,3.579841198
казачий,5,3.579841198
карел,5,3.579841198
кедр,20,3.579841198
кедровка,7,3.579841198
княжить,5,3.579841198
козельск,5,3.579841198
коренной,6,3.579841198
кормилица,5,3.579841198
кречет,5,3.579841198
кристалл,7,3.579841198
круглоголовка,6,3.579841198
кубышка,5,3.579841198
курорт,5,3.579841198
лазер,5,3.579841198
лишиться,5,3.579841198
лозунг,5,3.579841198
мазут,5,3.579841198
маршал,5,3.579841198
набережный,6,3.579841198
налаживать,5,3.579841198
нанести,14,3.579841198
нарушать,7,3.579841198
недруг,6,3.579841198
незаметный,9,3.579841198
немец,5,3.579841198
ненужный,9,3.579841198
несправедливый,5,3.579841198
неумеренный,5,3.579841198
обилие,5,3.579841198
обороняться,5,3.579841198
оленеводство,5,3.579841198
ордынец,5,3.579841198
острог,5,3.579841198
пережить,6,3.579841198
переписывать,6,3.579841198
перерабатывать,7,3.579841198
петроград,5,3.579841198
пионер,6,3.579841198
побеждать,11,3.579841198
повинность,5,3.579841198
погасить,8,3.579841198
поглощать,5,3.579841198
подвергаться,5,3.579841198
поединок,5,3.579841198
поместье,6,3.579841198
поразить,7,3.579841198
постичь,6,3.579841198
птицеводство,5,3.579841198
разгореться,5,3.579841198
разорение,5,3.579841198
разорять,6,3.579841198
рвать,15,3.579841198
рекрутский,5,3.579841198
рогоз,5,3.579841198
руина,6,3.579841198
рябчик,10,3.579841198
саранча,6,3.579841198
свиноводство,5,3.579841198
сенатский,5,3.579841198
серьёзный,10,3.579841198
скарабей,5,3.579841198
скорпион,6,3.579841198
снаряд,8,3.579841198
собиратель,9,3.579841198
сооружать,6,3.579841198
союзный,5,3.579841198
сталинградский,5,3.579841198
сытина,5,3.579841198
сюртук,6,3.579841198
теплолюбивый,6,3.579841198
труженица,5,3.579841198
углекислый,5,3.579841198
укрыться,5,3.579841198
умеренный,5,3.579841198
усик,6,3.579841198
финикия,5,3.579841198
ханство,5,3.579841198
хорёк,6,3.579841198
челябинск,5,3.579841198
черешок,5,3.579841198
чиновник,5,3.579841198
чуваш,5,3.579841198
шип,7,3.579841198
штаб,8,3.579841198
экология,5,3.579841198
электричество,17,3.579841198
яблонный,5,3.579841198
яблочкова,5,3.579841198
ясень,7,3.579841198
астрахань,6,2.863872959
балет,5,2.863872959
балкарец,4,2.863872959
бамбуковый,4,2.863872959
башкир,4,2.863872959
башкирский,4,2.863872959
бегство,4,2.863872959
беззубка,4,2.863872959
безобидный,7,2.863872959
беляк,6,2.863872959
бережливый,5,2.863872959
бесцветный,5,2.863872959
благо,5,2.863872959
болезнетворный,5,2.863872959
будда,4,2.863872959
верна,4,2.863872959
вече,5,2.863872959
вечнозелёный,5,2.863872959
вещественный,4,2.863872959
византиец,4,2.863872959
водопровод,6,2.863872959
возвести,6,2.863872959
возвышенность,6,2.863872959
воспитательный,4,2.863872959
восстанавливаться,4,2.863872959
восточнославянский,4,2.863872959
воцариться,4,2.863872959
впитывать,7,2.863872959
вредить,4,2.863872959
вступать,4,2.863872959
вступить,5,2.863872959
выборный,4,2.863872959
выдра,7,2.863872959
вызов,4,2.863872959
вытаптывать,5,2.863872959
гагарка,4,2.863872959
газовый,6,2.863872959
глинистый,4,2.863872959
глыба,4,2.863872959
горение,4,2.863872959
госпиталь,4,2.863872959
государев,4,2.863872959
гранитный,5,2.863872959
грецкий,5,2.863872959
грибница,4,2.863872959
громкий,15,2.863872959
грязнуть,4,2.863872959
двинуть,4,2.863872959
двустворчатый,4,2.863872959
депутат,4,2.863872959
дивиться,6,2.863872959
династия,5,2.863872959
доноситься,8,2.863872959
евангелие,4,2.863872959
еврей,4,2.863872959
железняк,4,2.863872959
желтоватый,5,2.863872959
заболевание,6,2.863872959
заботливый,7,2.863872959
забытый,6,2.863872959
заказник,4,2.863872959
залежь,5,2.863872959
заселять,4,2.863872959
зерновые,4,2.863872959
избранный,4,2.863872959
изваяние,4,2.863872959
извержение,4,2.863872959
известие,6,2.863872959
изменник,4,2.863872959
изумруд,5,2.863872959
ингуш,4,2.863872959
кабардинец,5,2.863872959
казарма,5,2.863872959
кайра,4,2.863872959
камчатка,4,2.863872959
капустный,6,2.863872959
кипарис,4,2.863872959
ковшик,4,2.863872959
колода,5,2.863872959
колосняк,4,2.863872959
комендант,4,2.863872959
комета,5,2.863872959
конечность,4,2.863872959
конка,4,2.863872959
кострище,4,2.863872959
кошель,4,2.863872959
краснозобый,5,2.863872959
кремлёвский,5,2.863872959
ладья,8,2.863872959
лазать,4,2.863872959
ливневый,4,2.863872959
литера,4,2.863872959
лишение,4,2.863872959
ломать,8,2.863872959
майор,4,2.863872959
манифест,4,2.863872959
мариец,4,2.863872959
мачта,5,2.863872959
машинный,9,2.863872959
мелеть,4,2.863872959
метеорологический,6,2.863872959
мистер,4,2.863872959
мурманск,5,2.863872959
мыть,10,2.863872959
награждать,9,2.863872959
назваться,5,2.863872959
налог,4,2.863872959
нарушаться,4,2.863872959
неграмотность,4,2.863872959
нелёгкий,4,2.863872959
ненец,5,2.863872959
необходимость,13,2.863872959
нивяник,4,2.863872959
низкорослый,4,2.863872959
низменность,4,2.863872959
обжигать,6,2.863872959
обширный,6,2.863872959
объявлять,6,2.863872959
овсяный,6,2.863872959
односельчанин,4,2.863872959
одомашнить,4,2.863872959
оний,4,2.863872959
опыляться,4,2.863872959
осмеливаться,4,2.863872959
осушать,4,2.863872959
отмирать,5,2.863872959
отыскать,7,2.863872959
охлаждение,6,2.863872959
падение,4,2.863872959
парус,11,2.863872959
перебой,4,2.863872959
перепонка,4,2.863872959
переселяться,4,2.863872959
петропавловский,4,2.863872959
пехота,4,2.863872959
пион,6,2.863872959
питьевой,5,2.863872959
плотина,9,2.863872959
плёс,4,2.863872959
повредить,5,2.863872959
поддержать,7,2.863872959
подлежащее,132,2.863872959
пожалеть,5,2.863872959
познакомить,6,2.863872959
покровительственный,4,2.863872959
политика,4,2.863872959
полк,4,2.863872959
полёвка,4,2.863872959
поселяться,4,2.863872959
посол,4,2.863872959
потечь,5,2.863872959
почесть,4,2.863872959
почёт,6,2.863872959
поярок,4,2.863872959
приход,9,2.863872959
пришкольный,8,2.863872959
продолжательница,4,2.863872959
произвол,4,2.863872959
прудовик,4,2.863872959
пушной,4,2.863872959
разрушитель,4,2.863872959
расправа,4,2.863872959
реформа,4,2.863872959
римлянин,4,2.863872959
ростовский,6,2.863872959
ружьё,12,2.863872959
рыхлый,5,2.863872959
самоходный,6,2.863872959
светолюбивый,6,2.863872959
свистулька,4,2.863872959
сгорать,5,2.863872959
смельчак,5,2.863872959
смотрицкий,4,2.863872959
снегозадержание,4,2.863872959
солёный,10,2.863872959
сотворение,4,2.863872959
сочинский,4,2.863872959
спасаться,6,2.863872959
старопечатный,4,2.863872959
стекать,6,2.863872959
сторонник,4,2.863872959
съезжаться,4,2.863872959
тайный,5,2.863872959
твердыня,4,2.863872959
теневыносливый,4,2.863872959
терпеть,18,2.863872959
тетрадка,5,2.863872959
типичный,4,2.863872959
толстолобик,4,2.863872959
транссибирский,4,2.863872959
трещина,6,2.863872959
трудолюбивый,4,2.863872959
труженик,7,2.863872959
удобрять,5,2.863872959
уносить,6,2.863872959
устроенный,5,2.863872959
участь,4,2.863872959
ушастый,4,2.863872959
фабрикант,4,2.863872959
февральский,10,2.863872959
фильтр,12,2.863872959
фитонцид,4,2.863872959
флотилия,4,2.863872959
фреска,4,2.863872959
черенок,4,2.863872959
чукотский,4,2.863872959
шарообразность,4,2.863872959
экспортёр,4,2.863872959
эскадра,4,2.863872959
ядерный,4,2.863872959
якорь,10,2.863872959
якут,4,2.863872959
якутск,4,2.863872959
алтаец,3,2.147904719
амундсный,3,2.147904719
анадырь,3,2.147904719
ангар,3,2.147904719
ангара,4,2.147904719
апатит,3,2.147904719
аптекарский,3,2.147904719
артиллерийский,3,2.147904719
баклан,3,2.147904719
барщина,3,2.147904719
беззащитный,3,2.147904719
безответственный,3,2.147904719
белорус,3,2.147904719
богатеть,4,2.147904719
болотистый,5,2.147904719
бомба,5,2.147904719
бомбить,3,2.147904719
бражник,3,2.147904719
брюшко,5,2.147904719
варварка,3,2.147904719
вензель,3,2.147904719
венчание,3,2.147904719
вепс,3,2.147904719
вертячка,3,2.147904719
взлетать,11,2.147904719
взрыв,3,2.147904719
виноградник,3,2.147904719
владикавказ,3,2.147904719
владычество,3,2.147904719
водь,3,2.147904719
воздвигать,3,2.147904719
возрасти,3,2.147904719
воронка,5,2.147904719
воспитатель,4,2.147904719
вспашка,3,2.147904719
вторжение,4,2.147904719
вулканический,3,2.147904719
выгорать,5,2.147904719
выдерживать,3,2.147904719
выжить,5,2.147904719
высасывать,3,2.147904719
высматривать,5,2.147904719
высмеивать,3,2.147904719
гавань,4,2.147904719
германский,3,2.147904719
героизм,4,2.147904719
гималаи,3,2.147904719
голубика,3,2.147904719
голубоватый,7,2.147904719
голубянка,3,2.147904719
горнозаводский,3,2.147904719
господский,3,2.147904719
господство,3,2.147904719
государственность,3,2.147904719
грузия,4,2.147904719
гусар,3,2.147904719
даурский,3,2.147904719
двина,4,2.147904719
дворцовый,3,2.147904719
дворянка,5,2.147904719
деятельный,3,2.147904719
джунгли,4,2.147904719
диковинка,4,2.147904719
доверять,6,2.147904719
довестись,3,2.147904719
долг,5,2.147904719
долька,5,2.147904719
домовой,3,2.147904719
древесный,9,2.147904719
дрогнуть,4,2.147904719
дыбка,3,2.147904719
едкий,3,2.147904719
жалоба,3,2.147904719
железнодорожник,3,2.147904719
журналист,5,2.147904719
завораживать,5,2.147904719
завоёвывать,3,2.147904719
загнутый,5,2.147904719
заготавливать,4,2.147904719
заграждение,3,2.147904719
заграничный,3,2.147904719
закапывать,3,2.147904719
занавес,3,2.147904719
заплывать,3,2.147904719
заповедь,3,2.147904719
зарастать,3,2.147904719
зарываться,4,2.147904719
затаиваться,3,2.147904719
затихать,5,2.147904719
знакомить,4,2.147904719
зола,5,2.147904719
ибис,3,2.147904719
ижора,3,2.147904719
извлечь,5,2.147904719
интервью,12,2.147904719
интересовать,5,2.147904719
испания,3,2.147904719
испарение,4,2.147904719
исповедовать,3,2.147904719
калий,3,2.147904719
калийный,3,2.147904719
калмык,4,2.147904719
калмыкия,3,2.147904719
камин,4,2.147904719
картограф,5,2.147904719
кинематограф,3,2.147904719
кислица,3,2.147904719
кисловодск,4,2.147904719
клясться,3,2.147904719
ковыль,3,2.147904719
коловрата,3,2.147904719
колорадский,3,2.147904719
коренья,3,2.147904719
короед,3,2.147904719
коряк,3,2.147904719
кристаллик,7,2.147904719
кровь,7,2.147904719
крюк,6,2.147904719
кубань,3,2.147904719
куколка,3,2.147904719
куница,5,2.147904719
кучума,3,2.147904719
лава,3,2.147904719
лесостепь,3,2.147904719
лечебный,3,2.147904719
лечение,4,2.147904719
лиана,3,2.147904719
лосиный,3,2.147904719
малопригодный,3,2.147904719
мануфактура,3,2.147904719
маслянистый,4,2.147904719
мастеровой,5,2.147904719
машиностроение,3,2.147904719
металлолом,3,2.147904719
меценат,3,2.147904719
микроскопический,3,2.147904719
министр,3,2.147904719
модница,3,2.147904719
молва,3,2.147904719
морошка,3,2.147904719
наводнение,3,2.147904719
навозник,3,2.147904719
навык,8,2.147904719
надземный,3,2.147904719
накормить,10,2.147904719
налёт,3,2.147904719
наркоз,3,2.147904719
недовольный,3,2.147904719
незаменимый,5,2.147904719
неисчислимый,3,2.147904719
неограниченный,5,2.147904719
непоправимый,4,2.147904719
неприхотливый,5,2.147904719
неравномерный,3,2.147904719
нераздельный,3,2.147904719
неразумный,4,2.147904719
нераспаханный,3,2.147904719
несметный,4,2.147904719
обеднение,3,2.147904719
обиход,3,2.147904719
обогащать,3,2.147904719
оборонять,3,2.147904719
обтекаемый,3,2.147904719
одевать,8,2.147904719
ожог,4,2.147904719
окрепнуть,4,2.147904719
окружить,4,2.147904719
октябрьский,6,2.147904719
олеандровый,3,2.147904719
опричник,3,2.147904719
оренбург,3,2.147904719
ориентир,3,2.147904719
оружейный,3,2.147904719
орхидея,3,2.147904719
осадить,3,2.147904719
особняк,3,2.147904719
осторожный,7,2.147904719
остывать,4,2.147904719
отравлять,3,2.147904719
отрастать,3,2.147904719
отцвести,6,2.147904719
охотский,3,2.147904719
очистный,4,2.147904719
паром,3,2.147904719
пасть,5,2.147904719
пепел,3,2.147904719
первобытность,3,2.147904719
переправиться,4,2.147904719
переулок,8,2.147904719
перистый,3,2.147904719
перловый,3,2.147904719
пермяк,9,2.147904719
песчанка,3,2.147904719
повышаться,5,2.147904719
погружаться,5,2.147904719
подвластный,4,2.147904719
поделочный,5,2.147904719
поджидать,3,2.147904719
подкожный,3,2.147904719
подмосковный,3,2.147904719
подношение,3,2.147904719
пожарище,4,2.147904719
познание,5,2.147904719
поклясться,4,2.147904719
полынь,8,2.147904719
польша,3,2.147904719
полюбиться,3,2.147904719
порог,8,2.147904719
породистый,3,2.147904719
потеха,3,2.147904719
потребитель,7,2.147904719
потряхивать,3,2.147904719
преградить,3,2.147904719
предгорие,3,2.147904719
предупреждать,6,2.147904719
премудрость,4,2.147904719
препятствовать,3,2.147904719
преследовать,3,2.147904719
приготовлять,5,2.147904719
примечательный,3,2.147904719
приучать,3,2.147904719
прокладываться,3,2.147904719
проповедовать,3,2.147904719
просачиваться,3,2.147904719
просторный,5,2.147904719
противостоять,3,2.147904719
прошедшее,109,2.147904719
прошлогодний,5,2.147904719
проявиться,3,2.147904719
пушнина,4,2.147904719
радонеж,3,2.147904719
размножаться,3,2.147904719
разрушиться,3,2.147904719
распасться,3,2.147904719
распоряжаться,3,2.147904719
расправлять,3,2.147904719
расселиться,5,2.147904719
растворять,3,2.147904719
рекорд,4,2.147904719
реликтовый,3,2.147904719
ремесленный,3,2.147904719
рыбоводство,3,2.147904719
самозванец,3,2.147904719
сапсан,3,2.147904719
сватовство,3,2.147904719
свирепствовать,3,2.147904719
святыня,3,2.147904719
сдерживать,4,2.147904719
седмичник,3,2.147904719
сеять,28,2.147904719
скоморох,3,2.147904719
скручиваться,3,2.147904719
скрываться,8,2.147904719
скрытный,4,2.147904719
сладкое,5,2.147904719
смерч,3,2.147904719
смешной,11,2.147904719
смолянка,3,2.147904719
созревать,5,2.147904719
соляный,3,2.147904719
сооружаться,3,2.147904719
сопротивляться,3,2.147904719
сорный,3,2.147904719
сплачивать,3,2.147904719
срывать,8,2.147904719
стаскивать,3,2.147904719
стеклянница,3,2.147904719
стрелолист,3,2.147904719
студёный,11,2.147904719
сурок,6,2.147904719
суховей,3,2.147904719
схватка,4,2.147904719
таёжный,4,2.147904719
тесниться,3,2.147904719
типчак,3,2.147904719
титул,3,2.147904719
требовательный,5,2.147904719
трудолюбие,5,2.147904719
тряпка,3,2.147904719
увести,3,2.147904719
угорский,3,2.147904719
удлинённый,3,2.147904719
уж,5,2.147904719
украинец,3,2.147904719
улан,3,2.147904719
улучшать,7,2.147904719
умирать,6,2.147904719
уничтожение,4,2.147904719
ухудшить,3,2.147904719
финный,3,2.147904719
хвоинка,3,2.147904719
хирург,3,2.147904719
хитрость,4,2.147904719
холмогорский,3,2.147904719
цветоед,3,2.147904719
цикада,3,2.147904719
чаемый,3,2.147904719
чебоксары,4,2.147904719
чередоваться,8,2.147904719
чествовать,3,2.147904719
честность,3,2.147904719
чрезмерный,4,2.147904719
чукча,3,2.147904719
шест,7,2.147904719
щедрый,5,2.147904719
элодея,3,2.147904719
эоловый,3,2.147904719
языковой,6,2.147904719
яростный,3,2.147904719
ящурок,3,2.147904719
перёд,1,0.7159682396
экономический,1,0.7159682396
договор,6,1.431936479
странный,9,1.431936479
повод,3,1.431936479
убить,4,0.7159682396
председатель,8,1.431936479
технология,64,1.431936479
комиссия,1,0.7159682396
теория,2,1.431936479
личность,2,1.431936479
заявление,2,1.431936479
режиссёр,2,0.7159682396
ужас,3,0.7159682396
вёрный,1,0.7159682396
генеральный,2,1.431936479
преступление,2,1.431936479
кончиться,5,0.7159682396
вино,3,0.7159682396
постановление,2,1.431936479
тюрьма,1,0.7159682396
публика,2,0.7159682396
взглянуть,7,1.431936479
мероприятие,4,1.431936479
эффективный,2,0.7159682396
снижение,2,1.431936479
выдержать,5,0.7159682396
постель,10,0.7159682396
рассмотрение,1,0.7159682396
штат,2,0.7159682396
инициатива,1,0.7159682396
грязный,5,0.7159682396
обернуться,3,1.431936479
запретить,4,1.431936479
мальчишка,7,1.431936479
коммунист,2,1.431936479
пресса,2,0.7159682396
еврейский,2,1.431936479
распоряжение,2,0.7159682396
сценарий,4,0.7159682396
ограничение,2,1.431936479
убивать,2,1.431936479
решиться,2,1.431936479
позвать,10,0.7159682396
готовность,3,1.431936479
кампания,2,1.431936479
академик,1,0.7159682396
фестиваль,2,0.7159682396
неприятный,2,1.431936479
разведка,3,0.7159682396
подробность,2,1.431936479
трагедия,1,0.7159682396
политик,1,0.7159682396
нервный,2,0.7159682396
одинокий,4,0.7159682396
критика,1,0.7159682396
ответственный,2,1.431936479
предупредить,1,0.7159682396
подозревать,3,0.7159682396
рассматриваться,1,0.7159682396
обрадоваться,11,0.7159682396
избрать,3,1.431936479
доверие,3,1.431936479
последовать,2,1.431936479
полагаться,1,0.7159682396
демократический,2,1.431936479
цивилизация,2,0.7159682396
приобретать,4,1.431936479
поглядеть,6,0.7159682396
поинтересоваться,4,1.431936479
мелочь,4,0.7159682396
лекция,2,1.431936479
невероятный,6,1.431936479
авиация,2,0.7159682396
вынудить,1,0.7159682396
пользование,3,0.7159682396
глянуть,1,0.7159682396
модный,7,1.431936479
успешный,10,1.431936479
ленинградский,2,1.431936479
сопротивление,3,1.431936479
поправка,2,1.431936479
ключевой,5,0.7159682396
приезд,1,0.7159682396
коммунистический,2,1.431936479
репетиция,1,0.7159682396
пребывание,1,0.7159682396
посидеть,7,0.7159682396
посоветовать,4,0.7159682396
задержать,3,0.7159682396
дивизия,1,0.7159682396
обусловить,1,0.7159682396
охранник,1,0.7159682396
перестройка,2,1.431936479
выбросить,3,1.431936479
разбираться,2,0.7159682396
аудитория,1,0.7159682396
дисциплина,2,0.7159682396
факультет,1,0.7159682396
экспорт,2,1.431936479
парламент,2,1.431936479
организатор,2,0.7159682396
зарегистрировать,2,1.431936479
выгодный,1,0.7159682396
заслужить,3,0.7159682396
улучшение,4,1.431936479
философ,1,0.7159682396
проспект,5,1.431936479
доходить,3,0.7159682396
кафедра,1,0.7159682396
форум,2,0.7159682396
сбить,1,0.7159682396
рана,3,1.431936479
делегация,3,0.7159682396
гнев,9,1.431936479
специальность,6,1.431936479
авиационный,6,0.7159682396
дверца,2,0.7159682396
биологический,4,0.7159682396
контора,1,0.7159682396
разделять,4,1.431936479
галстук,17,0.7159682396
набережная,1,0.7159682396
переживание,2,0.7159682396
юбилей,6,0.7159682396
совершенствование,1,0.7159682396
планироваться,1,0.7159682396
протест,2,1.431936479
походить,3,0.7159682396
шёпот,3,0.7159682396
череп,1,0.7159682396
силовой,1,0.7159682396
тяжкий,3,1.431936479
удержаться,1,0.7159682396
учительница,6,0.7159682396
сметь,2,0.7159682396
предупреждение,2,0.7159682396
национальность,6,1.431936479
митрополит,1,0.7159682396
барак,2,1.431936479
прекращение,2,0.7159682396
пермский,2,1.431936479
популярность,1,0.7159682396
внешность,1,0.7159682396
выдвинуть,2,1.431936479
невысокий,2,0.7159682396
возрастать,3,0.7159682396
вена,1,0.7159682396
растеряться,2,1.431936479
происшествие,1,0.7159682396
стук,5,0.7159682396
кислота,1,0.7159682396
заработный,2,0.7159682396
удержать,7,0.7159682396
химия,3,1.431936479
элементарный,1,0.7159682396
жилищный,1,0.7159682396
тротуар,2,0.7159682396
привязать,8,1.431936479
мясной,4,1.431936479
неожиданность,2,0.7159682396
возбудить,1,0.7159682396
отходить,3,1.431936479
зрелище,4,1.431936479
ил,4,0.7159682396
исключительный,1,0.7159682396
выгнать,2,0.7159682396
комсомольский,1,0.7159682396
попадаться,5,1.431936479
отчаянный,1,0.7159682396
клиника,1,0.7159682396
ругаться,1,0.7159682396
спирт,1,0.7159682396
сердиться,3,0.7159682396
осмотреть,2,0.7159682396
бульвар,4,0.7159682396
комиссар,2,1.431936479
крохотный,9,0.7159682396
проникнуть,2,0.7159682396
община,4,1.431936479
пророк,2,1.431936479
командующий,2,1.431936479
незначительный,1,0.7159682396
прихожая,1,0.7159682396
служащий,3,0.7159682396
лауреат,1,0.7159682396
колебаться,1,0.7159682396
представиться,2,1.431936479
чеченец,2,1.431936479
наружный,4,0.7159682396
выгода,2,1.431936479
поверхностный,1,0.7159682396
подъехать,18,0.7159682396
оказание,1,0.7159682396
равнодушный,3,1.431936479
палуба,7,0.7159682396
уста,2,1.431936479
накопление,4,1.431936479
приступ,2,1.431936479
тактика,1,0.7159682396
передовой,2,0.7159682396
винтовка,2,1.431936479
поддержание,6,1.431936479
кончик,7,0.7159682396
наблюдатель,3,1.431936479
травма,1,0.7159682396
аплодисменты,1,0.7159682396
дружеский,4,0.7159682396
вмешательство,1,0.7159682396
регулярный,1,0.7159682396
обнаруживать,1,0.7159682396
дипломат,1,0.7159682396
симпатия,2,1.431936479
сойтись,1,0.7159682396
уцелеть,1,0.7159682396
занести,3,0.7159682396
батюшка,3,0.7159682396
прощение,2,0.7159682396
завершиться,3,1.431936479
горечь,2,1.431936479
обедать,3,0.7159682396
толчок,3,0.7159682396
содействие,1,0.7159682396
упоминать,2,1.431936479
казённый,1,0.7159682396
расставаться,6,0.7159682396
распорядиться,1,0.7159682396
повестка,1,0.7159682396
преподавать,2,1.431936479
навести,5,1.431936479
сдаваться,4,1.431936479
пробить,5,1.431936479
кинуть,4,0.7159682396
поспешить,9,0.7159682396
ступать,7,0.7159682396
искра,7,1.431936479
одиночка,4,1.431936479
взнос,1,0.7159682396
крыса,1,0.7159682396
плевать,1,0.7159682396
ликвидировать,1,0.7159682396
православие,1,0.7159682396
тверской,3,1.431936479
фундамент,1,0.7159682396
дипломатический,1,0.7159682396
эшелон,2,0.7159682396
старец,2,1.431936479
расстрел,2,1.431936479
экономист,3,1.431936479
вытереть,4,0.7159682396
труппа,1,0.7159682396
консерватория,1,0.7159682396
причинить,2,1.431936479
тупик,1,0.7159682396
провинциальный,1,0.7159682396
беженец,2,1.431936479
сознавать,2,1.431936479
отклонение,1,0.7159682396
шоу,3,0.7159682396
связаться,2,1.431936479
мундир,2,0.7159682396
ветхий,5,1.431936479
неудачный,6,1.431936479
гул,4,1.431936479
величество,5,1.431936479
поручик,1,0.7159682396
снижаться,2,1.431936479
творец,2,1.431936479
насаждение,1,0.7159682396
блаженный,2,1.431936479
жестокость,3,1.431936479
повиснуть,2,0.7159682396
отстаивать,2,0.7159682396
толкование,14,1.431936479
стража,2,1.431936479
застрять,2,0.7159682396
теряться,1,0.7159682396
заговор,1,0.7159682396
известность,2,0.7159682396
шок,1,0.7159682396
поднести,1,0.7159682396
наткнуться,3,0.7159682396
устранение,4,1.431936479
удивлять,10,1.431936479
родительский,2,1.431936479
проводник,4,0.7159682396
грядущий,2,1.431936479
валить,5,0.7159682396
командный,6,0.7159682396
сказываться,4,1.431936479
склониться,4,1.431936479
ударный,83,0.7159682396
прекратиться,2,0.7159682396
атаковать,2,0.7159682396
террор,1,0.7159682396
тревожить,2,0.7159682396
биржа,2,1.431936479
задержка,1,0.7159682396
окоп,2,1.431936479
чувствительный,2,0.7159682396
железа,2,0.7159682396
тормоз,2,0.7159682396
прорыв,1,0.7159682396
губерния,6,0.7159682396
тусклый,2,0.7159682396
стон,4,1.431936479
гимназия,2,0.7159682396
этика,2,1.431936479
уставать,1,0.7159682396
проповедь,2,1.431936479
мусульманин,2,1.431936479
житейский,1,0.7159682396
взорваться,1,0.7159682396
слияние,2,0.7159682396
экзотический,2,0.7159682396
подписание,1,0.7159682396
побить,2,1.431936479
бесчисленный,4,1.431936479
разгар,6,1.431936479
шут,1,0.7159682396
треск,6,0.7159682396
глубинный,1,0.7159682396
скрипеть,5,0.7159682396
лишённый,1,0.7159682396
отбирать,5,1.431936479
взорвать,2,1.431936479
библия,1,0.7159682396
наставник,1,0.7159682396
заветный,7,1.431936479
вообразить,2,0.7159682396
вытаскивать,5,0.7159682396
беспомощный,3,1.431936479
вспыхивать,1,0.7159682396
выдаваться,2,1.431936479
отказывать,2,1.431936479
поклон,3,1.431936479
питать,3,1.431936479
патриот,2,1.431936479
дворник,2,0.7159682396
утонуть,4,1.431936479
помеха,1,0.7159682396
врезаться,2,0.7159682396
порок,1,0.7159682396
документальный,1,0.7159682396
вынимать,6,0.7159682396
фашизм,1,0.7159682396
тщательный,1,0.7159682396
ноздря,1,0.7159682396
осматривать,4,1.431936479
разыскать,2,0.7159682396
бессильный,1,0.7159682396
трубопровод,2,0.7159682396
лондонский,1,0.7159682396
охотничий,2,0.7159682396
преследование,1,0.7159682396
приветствие,7,0.7159682396
неудобный,5,1.431936479
красноярский,2,1.431936479
выставлять,4,0.7159682396
санитарный,2,0.7159682396
ландшафт,3,1.431936479
клеточный,2,1.431936479
нищий,2,1.431936479
авторитетный,2,1.431936479
верующий,2,1.431936479
затихнуть,4,1.431936479
выдвигать,3,1.431936479
косой,10,0.7159682396
здороваться,3,0.7159682396
мостик,3,0.7159682396
гласить,1,0.7159682396
перебивать,2,0.7159682396
католический,3,1.431936479
расширять,3,1.431936479
разногласие,3,1.431936479
казнить,2,0.7159682396
мусульманский,1,0.7159682396
клятва,1,0.7159682396
беспощадный,2,1.431936479
отклик,2,1.431936479
скользкий,5,0.7159682396
учитываться,1,0.7159682396
покушение,1,0.7159682396
комбайн,12,1.431936479
позаботиться,4,1.431936479
предатель,2,1.431936479
клок,3,0.7159682396
пружина,1,0.7159682396
самовар,5,0.7159682396
танковый,2,1.431936479
вырост,2,1.431936479
эвакуация,2,1.431936479
сбиться,2,1.431936479
сдержать,2,1.431936479
оклад,1,0.7159682396
сообщаться,14,0.7159682396
товарищество,1,0.7159682396
смуглый,2,0.7159682396
топить,8,1.431936479
чудный,3,0.7159682396
угощать,4,0.7159682396
осторожность,3,1.431936479
хроника,2,0.7159682396
чугунный,2,0.7159682396
транспортировка,3,1.431936479
утешение,2,1.431936479
обитель,2,1.431936479
кипяток,3,0.7159682396
ускорение,1,0.7159682396
завещание,2,1.431936479
алюминий,1,0.7159682396
коварный,2,0.7159682396
лётный,2,0.7159682396
устоять,1,0.7159682396
выброс,2,1.431936479
благословение,3,1.431936479
греть,15,0.7159682396
достояние,4,0.7159682396
улетать,15,0.7159682396
подвергнуться,2,1.431936479
злобный,2,1.431936479
небывалый,3,1.431936479
клочок,1,0.7159682396
предсказать,1,0.7159682396
превосходный,2,0.7159682396
